Topic,Count,Name,Representation,Representative_Docs
76,16,76_小野寺国務大臣我国周辺核戦力含む大規模集中朝鮮半島台湾海峡めぐる問題存在ど依然不透明不確実要素残存り_北朝鮮核_ミサイル開発中国透明性欠急速強化ど戦後最厳く複雑環境直面り_中最近軍事費増大増強海洋進出こまざま懸念日本けく実周辺国多く共有思っり,"['小野寺国務大臣我国周辺核戦力含む大規模集中朝鮮半島台湾海峡めぐる問題存在ど依然不透明不確実要素残存り', '北朝鮮核', 'ミサイル開発中国透明性欠急速強化ど戦後最厳く複雑環境直面り', '中最近軍事費増大増強海洋進出こまざま懸念日本けく実周辺国多く共有思っり', '中国不透明拡張力現状変更言る動ま地域多く国々りま懸念認識り', '上我国周辺強大集中北朝鮮核', '上我国取り巻く環境弾道ミサイル巡航ミサイル無人機含め脅威多様化深刻化りこ様々脅威国民生命財産守る政府重大責務考り', '小野寺国務大臣北朝鮮核', 'ミサイル開発我国安全重大差迫っ脅威り我国取り巻く環境戦後最厳言っ過言思', 'ミサイル開発中国透明性欠急速強化ど戦後最厳く複雑環境直面考り']","['北朝鮮核・ミサイル開発中国透明性欠急激強化こ戦後最厳く複雑環境中思', '○小野寺国務大臣我国周辺核戦力含む大規模集中朝鮮半島台湾海峡めぐる問題存在ど依然不透明不確実要素残存り', '○小野寺国務大臣我国周辺核戦力含む大規模集中朝鮮半島台湾海峡めぐる問題存在ど依然不透明不確実要素残存り']"
77,15,77_国家戦略記載り装備品海外移転インド太平洋地域平和安定我国っ望ま環境創出国際法違反侵略受け国支援重要政策的手段こ観点今後議論進めまり_ま限定容認総理邦人輸送中米艦防護ホルムズ海峡機雷掃海具体例挙げ限定的行使可能存立危機事態典型例事態ょ_イラク撤退安全面外交的配慮不可欠考_近年海洋災害救援テロ国境越る犯罪対策軍縮,"['国家戦略記載り装備品海外移転インド太平洋地域平和安定我国っ望ま環境創出国際法違反侵略受け国支援重要政策的手段こ観点今後議論進めまり', 'ま限定容認総理邦人輸送中米艦防護ホルムズ海峡機雷掃海具体例挙げ限定的行使可能存立危機事態典型例事態ょ', 'イラク撤退安全面外交的配慮不可欠考', '近年海洋災害救援テロ国境越る犯罪対策軍縮', '政府ま同様装備海外移転厳正慎重対処方針変わりく武器輸出経済成長図る武器輸出国家戦略推進考ござ', '委員会出席委員日本人守る船武力っ攻撃船威嚇抑止日本人守る反対人思', '国連保障世界平和ワンチーム世界集団体制る戦争起武器要', '国家戦略記載り装備品海外移転インド太平洋地域平和安定我国っ望ま環境創出国際法違反侵略受け国支援重要政策手段こ観点今後議論進めまり', '南西諸島シーレーン全東アジア各地域緊急事態万全体制確保見地沖縄県地理的特徴他都道府県代替る考', '仮宿営地隣位置国連事務所ｎｇｏ事務所武力集団襲わ場合国連職員日本助けく要請場合現実起こり得る思']","['近年海洋災害救援テロ国境越る犯罪対策軍縮・不拡散こ分野取組行わこっ点我国評価', '国家戦略記載り装備品海外移転インド太平洋地域平和安定我国っ望ま環境創出国際法違反侵略受け国支援重要政策的手段こ観点今後議論進めまり', '国家戦略記載り装備品海外移転インド太平洋地域平和安定我国っ望ま環境創出国際法違反侵略受け国支援重要政策的手段こ観点今後議論進めまり']"
78,15,78_下設置省_人的基盤強化有識者検討会今後テーマ一処遇向上御議論く予定承知り検討会提言加委員御指摘点参考検討進めまり考り_人的基盤強化有識者検討会提言っり取り組まり考_現在省内今回大綱出後中医大問題医学教育研究拠点機能強化衛生全般政務官中心委員会立ち上げり中速方向出思っり,"['下設置省', '人的基盤強化有識者検討会今後テーマ一処遇向上御議論く予定承知り検討会提言加委員御指摘点参考検討進めまり考り', '人的基盤強化有識者検討会提言っり取り組まり考', '現在省内今回大綱出後中医大問題医学教育研究拠点機能強化衛生全般政務官中心委員会立ち上げり中速方向出思っり', '是非国家戦略議論等通じっり検討行っ思', '政府方針基づ省っり検討進め', '政府委員御指摘サイバーセキュリティー等重要問題っり取り組く新国家戦略等作成プロセスま議論深め考り', '懇談会報告書提出後与党相談ど政府方針出す過程省対応検討くる認識り', '当然国家戦略会議等政府っり議論行っまり', '国家戦略策定当っ関係閣僚間議論行っり申上げ今申上げ様々論点併内閣官房始め関係省庁っり検討考り']","['下設置省・人的基盤強化有識者検討会今後テーマ一処遇向上御議論く予定承知り検討会提言加委員御指摘点参考検討進めまり考り', '下設置省・人的基盤強化有識者検討会提言加委員御指摘点参考検討進めまり考り', '下設置省・人的基盤強化有識者検討会検討く省・っり取り組まり考り']"
79,14,79_中ｇ７広島サミット強靱グローバル食料広島行動声明発出強靱持続可能農業食料システム構築ど向け具体的行動示共取り組く点ｇ７一致大意味思っ_人間新開発協力大綱誰一人取り残社会実現向け国際的取組日本リードけ個人コミュニティー安全どま相互依存地球全体人間社会関係性こっ意識連帯概念取り込みま新時代人間っり位置付けくこ議論進めるござ_現在ミレニアム開発目標達成向けユニバーサル_気候変動問題対処どろろ分野今回議論ふ思っり,"['中ｇ７広島サミット強靱グローバル食料広島行動声明発出強靱持続可能農業食料システム構築ど向け具体的行動示共取り組く点ｇ７一致大意味思っ', '人間新開発協力大綱誰一人取り残社会実現向け国際的取組日本リードけ個人コミュニティー安全どま相互依存地球全体人間社会関係性こっ意識連帯概念取り込みま新時代人間っり位置付けくこ議論進めるござ', '現在ミレニアム開発目標達成向けユニバーサル', '気候変動問題対処どろろ分野今回議論ふ思っり', '本年九月採択向け議論進めポスト二〇一五年開発アジェンダ人間重視人間中心開発重要性既国連加盟国間共通認識醸成感じり', '日本ま世界食料確保引続支援必要国寄り添っ短期中長期見据必要支援実施世界食料問題解決向け貢献まり思っり', '新開発協力大綱誰一人取り残社会実現向け国際的取組日本リードける個人コミュニティー安全どま個人間コミュニティー間相互依存地球全体人間社会関係性意識ま連帯概念盛り込新時代人間日本開発協力柱一っり位置づけ考り', '持続可能開発二〇三〇アジェンダ国連サミット二〇一五年思記載りジェンダー平等実現女性女児エンパワーメント全ｓｄｇｓ目標ターゲット進展重要理解りま人間推進観点引続被援助国ニーズ要望踏まジェンダー平等主要目的案件重要性留意取り組まり考り', '引続ｇ７始め国際社会連携世界食料確保取り組まり考り', '引続食料危機気候変動ど途上国人間脅す問題ｏｄａ戦略的効果的活用通じま取り組思っり']","['中Ｇ７広島サミット強靱グローバル食料広島行動声明発出強靱持続可能農業食料システム構築ど向け具体的行動示共取り組く点Ｇ７一致大意味思っ', '具体的ＴＩＣＡＤプロセス基準まインフラ整備通じ貿易投資促進経済成長加速化ミレニアム開発目標達成平和裏定着ま人間確立環境・気候変動問題対処どろろ分野今回議論ふ思っり', '現在ミレニアム開発目標達成向けユニバーサル・ヘルス・カバレッジ防災女性輝く社会こ課題実現向け一層取組強化考りポストＭＤＧｓ議論議論行わ来年国連総会決議行わるこっ日程想定こ取組是非人間考方大事我国貢献考り']"
80,14,80_南スーダン国際平和協力活動国際社会高評価受けり省_こ活動併ｏｄａ支援車両輪地元イラク方々理解得る努力こ努力相まっ任務遂行認識り_っ国連ｐｋｏ派遣自衛官我国公務員活動部隊活動我国活動側面否定ま_活動得経験生今後積極的国際社会平和安定取組行っまり,"['南スーダン国際平和協力活動国際社会高評価受けり省', 'こ活動併ｏｄａ支援車両輪地元イラク方々理解得る努力こ努力相まっ任務遂行認識り', 'っ国連ｐｋｏ派遣自衛官我国公務員活動部隊活動我国活動側面否定ま', '活動得経験生今後積極的国際社会平和安定取組行っまり', '活動得経験生今後積極的国際社会平和安定取り組み行っまり', '来年早々活動期限迎る海上インド洋補給支援活動国際社会犠牲出引続一致協力行っテロ闘我国果すべ責任履行', '来年早々活動期限迎る海上インド洋補給支援活動国際社会尊犠牲出引続一致協力行っテロ闘我国果すべ責任履行', '国際社会平和安定取組南スーダン政府国連始め国際社会高評価受けり派遣大意義ふ考り', '国連障害者決議行事等積極的対応ど無償資金協力技術協力等支援我国行っり市民社会連携日本ｎｇｏ連携無償資金協力草根', '南スーダン国連ｐｋｏ活動含め関係国国連アフリカ連合ａｕど連携安定必要支援引続行っく考']","['国連障害者決議行事等積極的対応ど無償資金協力技術協力等支援我国行っり市民社会連携日本ＮＧＯ連携無償資金協力草根・人間無償資金協力等通じ障害者関連事業実施り条約締結後国内条約誠実実施条約趣旨踏ま国際協力一層推進考り', '南スーダン国際平和協力活動国際社会高評価受けり省・活動得経験生今後積極的国際社会平和安定取り組み行っまり', '南スーダン国際平和協力活動国際社会高評価受けり省・活動得経験生今後積極的国際社会平和安定取組行っまり']"
81,14,81_こ考政府ま日米安保体制抑止力向上昨年日米２プラス２東京初め米国国務長官国防長官本人出席見開催わけそ結果踏まま日米協力ガイドライン見直等含め幅広協力進めけ思っ_ま新策定国家戦略等踏ま今後日米協力内容日米役割任務能力含め日米幅広く議論考り_繰り返りけど新策定国家戦略等踏ま今後日米協力内容日米役割任務能力含め日米幅広く議論考り_省今後日米間様々会談協議等場我方考方っり説明まり考り,"['こ考政府ま日米安保体制抑止力向上昨年日米２プラス２東京初め米国国務長官国防長官本人出席見開催わけそ結果踏まま日米協力ガイドライン見直等含め幅広協力進めけ思っ', 'ま新策定国家戦略等踏ま今後日米協力内容日米役割任務能力含め日米幅広く議論考り', '繰り返りけど新策定国家戦略等踏ま今後日米協力内容日米役割任務能力含め日米幅広く議論考り', '省今後日米間様々会談協議等場我方考方っり説明まり考り', '日米同盟未来変革再編', '日米同盟先般わゆる２プラス２打ち出方向性踏ま日米協力指針見直沖縄負担軽減含む在日米軍再編計画推進取り組まり', '協力在日米軍再編係る取り組み日米一層強化日米同盟抑止力対処力高めくこっ点一致り', '他方日米間協力内容尋ね点含め日米間今後議論く運用関わる事柄詳細答御理解考', '上政府直ち日米ガイドライン見直必要考ま新策定国家戦略等踏ま今後日米協力内容日米役割任務能力含め日米幅広く議論考る', '一環省緊密連携協力りま軍事面外交手段使傾向強過ぎる御指摘当思っり']","['り取り詳細ま我国関わる事柄性質アメリカ関係答差控思引続米国拡大抑止信頼性維持強化向け日米間協議行っまり考り', '２プラス２会合後発出共同発表ま日米取り巻く環境踏ま新ガイドライン公表初め安保・協力在日米軍再編係る取り組み日米一層強化日米同盟抑止力対処力高めくこっ点一致り', '「日米同盟未来変革再編」タイトル単沖縄負担軽減不要米軍基地返還在日米軍基地縮小目指すけく冷戦終結後米国世界戦略沿っ米軍変革わゆるトランスフォーメーション問題大枠組み方役割分担り大枠組みる考り']"
82,14,82_る事態国民平和暮守り抜ける万全期思_先小野寺大臣申上げまり我国取り巻く環境戦後最厳言っ過言ま副大臣福田政務官大野政務官小野寺大臣っり支大綱見直新中期防策定日米同盟強化沖縄基地負担軽減ど山積上重要課題真摯取り組まり思_現在日本環境大変厳環境ござ国民生命財産必守る決意福田政務官大野政務官小野寺大臣っり支職務精励まり思_河野国務大臣省,"['る事態国民平和暮守り抜ける万全期思', '先小野寺大臣申上げまり我国取り巻く環境戦後最厳言っ過言ま副大臣福田政務官大野政務官小野寺大臣っり支大綱見直新中期防策定日米同盟強化沖縄基地負担軽減ど山積上重要課題真摯取り組まり思', '現在日本環境大変厳環境ござ国民生命財産必守る決意福田政務官大野政務官小野寺大臣っり支職務精励まり思', '河野国務大臣省', '我国取り巻く情勢極め速スピード変化中山本副大臣岩田政務官河野大臣支我国めぐるまざま課題対ま強責任感持っ全力取り組まり', '我国取り巻く情勢極め速スピード変化中山本副大臣岩田政務官河野大臣っり支我国めぐる様々課題対ま強責任感持っ全力取り組ま所存ござ', '寄る国民皆様高期待応山本副大臣渡辺政務官河野大臣支全身全霊取り組ま所存ござ', '宮下大臣始め鈴木副大臣舞立政務官高橋政務官若者希望持っ農林水産業取り組ける生産基盤確保ど通じ食料強化全力取り組まり', '宮下大臣始め鈴木副大臣舞立政務官高橋政務官若者希望持っ農林水産業取り組くる生産基盤確保ど通じ食料強化全力取り組まり', '大臣政務官経験生藤丸政務官熊田政務官中谷大臣補佐沖縄負担軽減統合機動力構築日米同盟強化協力推進等重要課題緊張感持っ取り組ま所存ござ']","['大臣政務官経験生藤丸政務官熊田政務官中谷大臣補佐沖縄負担軽減統合機動力構築日米同盟強化協力推進ど重要課題緊張感持っ取り組ま所存ござ', '○河野国務大臣省・る事態国民平和暮守り抜ける万全期思', '加御指摘福田政務官秋田県訪問際発言関政務官新屋演習場周辺状況真摯考慮ま省・み同じ認識共有']"
83,14,83_日々高度化巧妙化サイバー攻撃脅威対応サイバー空間能力向上喫緊課題認識り_関高度化サイバー攻撃対応踏ま今後サイバー攻撃極め深刻被害発生可能性否定非常重要課題ふ認識り_浜田国務大臣省サイバー攻撃脅威日々高度化巧妙化中サイバー人材確保喫緊課題認識り_浜田国務大臣サイバー領域脅威日々高度化巧妙化中省,"['日々高度化巧妙化サイバー攻撃脅威対応サイバー空間能力向上喫緊課題認識り', '関高度化サイバー攻撃対応踏ま今後サイバー攻撃極め深刻被害発生可能性否定非常重要課題ふ認識り', '浜田国務大臣省サイバー攻撃脅威日々高度化巧妙化中サイバー人材確保喫緊課題認識り', '浜田国務大臣サイバー領域脅威日々高度化巧妙化中省', '日々高度化巧妙化サイバー攻撃脅威対応サイバー空間更る体制強化喫緊課題認識り', '小野寺国務大臣高度化サイバー攻撃態様踏ま今後サイバー攻撃極め深刻被害発生可能性否定サイバー攻撃対処我国わる重要課題認識り', '先委員更御指摘ま国家戦略記述サイバー要員大幅増強高度スキル有外部人材活用高度サイバーセキュリティー実現喫緊課題認識り', '偽情報拡散普遍的価値脅威上悪影響得る偽情報対策係る人材確保育成専門性向上図る極め重要認識', '今御指摘ま高度化サイバー攻撃態様踏ま今後サイバー攻撃極め深刻被害発生可能性否定サイバー攻撃対処我国関わる重要課題認識り', 'サイバー攻撃対応我国りま関わり重要課題ふ認識ござ']","['日々高度化巧妙化サイバー攻撃脅威対応サイバー空間能力向上喫緊課題認識り', '日々高度化巧妙化サイバー攻撃脅威対応サイバー空間能力向上喫緊課題認識り', '日々高度化巧妙化サイバー攻撃脅威対応サイバー空間能力向上喫緊課題認識り']"
84,14,84_こそ日本我国運用上観点相手国関係こ含め公表る御理解け思っり_す位置付け憲法る踏国際法上こそ先話ま軍隊見承知りふ思っり_本来見解変軍隊認め軍人名誉処遇与る必要ふ思_昨日集団的極め限定る説明思,"['こそ日本我国運用上観点相手国関係こ含め公表る御理解け思っり', 'す位置付け憲法る踏国際法上こそ先話ま軍隊見承知りふ思っり', '本来見解変軍隊認め軍人名誉処遇与る必要ふ思', '昨日集団的極め限定る説明思', '日米条約ぞ義務同一まバランスふ認識り', '当然内容公表る場合例我国問題生じる大切思っり', '国民信頼損ふ認識り', '先申上げま日米条約基づ対応る思', '仮事実重大省', '今段階我国ど対応る予断持っ申上げる不適切考']","['よっ行使想定承知り', 'っ米国含むＮＡＴＯ集団対象ふ承知り', '仮事実重大省・国民信頼損ふ認識り']"
85,13,85_政策基軸日米同盟強化域内外パートナー協力関係強化不可欠_中我国安全確保上我国外交政策基軸日米同盟強化域内外パートナー協力関係強化不可欠_中我国安全確保上我国外交_我国取り巻く環境改善日米同盟強化加関係各国協力,"['政策基軸日米同盟強化域内外パートナー協力関係強化不可欠', '中我国安全確保上我国外交政策基軸日米同盟強化域内外パートナー協力関係強化不可欠', '中我国安全確保上我国外交', '我国取り巻く環境改善日米同盟強化加関係各国協力', '交流推進重要', '際二国間関係広範戦略的パートナーシップ新次元発展海洋安全含む政治', '日本確保上日本外交政策基軸日米同盟強化域内外パートナー協力関係強化不可欠', '政策基軸日米同盟強化域内外パートナー信頼協力関係強化不可欠', '我国確保上我国外交政策基軸日米同盟強化域内外パートナー信頼協力関係強化不可欠', '小野寺国務大臣アジア太平洋地域環境一層安定化図る日米両国間地域国々協力関係深めく不可欠']","['中我国安全確保上我国外交・政策基軸日米同盟強化域内外パートナー協力関係強化不可欠', '中我国安全確保上我国外交・政策基軸日米同盟強化域内外パートナー協力関係強化不可欠', '中我国安全確保上我国外交・政策基軸日米同盟強化域内外パートナー協力関係強化不可欠']"
86,12,86_産業携わる一人一人努力我国平和安全支ふ考り_日本産業任務遂行密接不可分有事産業能力確保け我国国民守り続けるま_政策根幹我国自努力忘思_政策根幹る我国自行努力我国力強化自果得る役割拡大図っく重要,"['産業携わる一人一人努力我国平和安全支ふ考り', '日本産業任務遂行密接不可分有事産業能力確保け我国国民守り続けるま', '政策根幹我国自努力忘思', '政策根幹る我国自行努力我国力強化自果得る役割拡大図っく重要', '我国取り巻く環境一層厳増す中政策根幹る自努力認識下我国自身力強化自果得る役割拡大図る必要', '我国取り巻く環境一層厳増す中政策根幹るみ努力認識我国自身力強化み果得る役割拡大図る必要', '外交努力行同時我国独自力同盟国同志国連携充実全体我国国民命暮守る政治責任果考り', '同志国能力抑止力強化目的ｏｓａ我国平和国家歩み引続堅持同志国上ニーズ応く大前提り', '厳環境政策根幹る自努力認識下我国自身力強化自果得る役割拡大図る必要', '上政策根幹る我国自行努力我国力強化自果得る役割拡大図っく必要']","['同志国能力抑止力強化目的ＯＳＡ我国平和国家歩み引続堅持同志国上ニーズ応く大前提り', '政策根幹る我国自行努力我国力強化自果得る役割拡大図っく重要', '我国取り巻く環境一層厳増す中政策根幹る自努力認識下我国自身力強化自果得る役割拡大図る必要']"
87,12,87_北朝鮮対応等念頭面含め日韓日米韓戦略的連携強化く重要性論まちま_日米韓戦略的連携強化く重要性論俟ちま_大局的観点韓国協力強化北朝鮮核_厳環境戦略環境考ま日韓日米韓こ戦略的連携推進く重要性言ま,"['北朝鮮対応等念頭面含め日韓日米韓戦略的連携強化く重要性論まちま', '日米韓戦略的連携強化く重要性論俟ちま', '大局的観点韓国協力強化北朝鮮核', '厳環境戦略環境考ま日韓日米韓こ戦略的連携推進く重要性言ま', '北朝鮮対応等念頭面含め日韓日米韓戦略的連携強化く重要性論俟ちま', '北朝鮮対応等念頭面含め日韓', '北朝鮮問題等見ま韓国間分野緊密連携日米韓連携進めく不可欠日本韓国面協力進めく極め重要認識', '北朝鮮問題対応当っ日韓日米韓緊密連携不可欠日本韓国面協力関係深めく重要', '今後昨日日米韓首脳会談行わっ日韓関係改善当局交流深まる大変重要思っり', '今回会談ま北朝鮮問題中心東アジア日米韓三カ国一層緊密連携く重要性確認意義会議認識り']","['北朝鮮対応等念頭面含め日韓日米韓戦略的連携強化く重要性論まちま', '北朝鮮対応等念頭面含め日韓日米韓戦略的連携強化く重要性論まちま', '北朝鮮対応等念頭面含め日韓日米韓戦略的連携強化く重要性論まちま']"
88,12,88_呼ぶ_穀田委員_鬼木副大臣省合法的行わる反戦デモグレーゾーン事態位置づけりま調査必要考りま_上申上げ地元新聞ど報道発言あく佐賀空港周辺地域振興切希望国会議員立場希望申上げ省見解示ござま,"['呼ぶ', '穀田委員', '鬼木副大臣省合法的行わる反戦デモグレーゾーン事態位置づけりま調査必要考りま', '上申上げ地元新聞ど報道発言あく佐賀空港周辺地域振興切希望国会議員立場希望申上げ省見解示ござま', 'グレーゾーン位置づけまっそ記述網羅具体的行必要考りま', 'っ省反戦デモそ記述有無網羅的調査必要考りま', '林国務大臣実際確認具体的申上げまけど認める困難ちょっコメント控思っ', '田村', '自身政治的利用意図ござま', '大臣員員特定候補者投票呼びけござま']","['○鬼木副大臣省合法的行わる反戦デモグレーゾーン事態位置づけりま調査必要考りま', '○鬼木副大臣省合法的反戦デモ……（穀田委員「聞」呼ぶ）グレーゾーン位置づけまっそ記述網羅具体的行必要考りま', '（田村（貴）委員「間違」呼ぶ）国会議員希望言わま省正式見解ござま']"
89,12,89_内閣総理大臣_ま力抜本的強化際ま歳出改革最大限努力当然考_よ力抜本的強化際必要重要御指摘受け止め_御指摘我国安全確る力抜本的強化政府総合的取組必要考,"['内閣総理大臣', 'ま力抜本的強化際ま歳出改革最大限努力当然考', 'よ力抜本的強化際必要重要御指摘受け止め', '御指摘我国安全確る力抜本的強化政府総合的取組必要考', '抜本的強化力維持強化くっり財源措置不可欠', '岸田内閣総理大臣御指摘力抜本的強化子供子育政策我国りま先送り重要課題認識取組今進めり', '岸田内閣総理大臣二', '岸田内閣総理大臣ま力抜本的強化向け中核る費五年以内緊急的強化進める必要考', '岸田内閣総理大臣ま今回力抜本的強化財源問題当然ま増税議論始めま', '委員御指摘り力中核員力抜本的強化人的基盤強化不可欠']","['○内閣総理大臣（岸田文雄君）ま力抜本的強化際ま歳出改革最大限努力当然考', '○内閣総理大臣（岸田文雄君）今回経済対策力強化税制措置そそ目的違', '○岸田内閣総理大臣二・一％全財源振り向けるま']"
90,12,90_次我国取り巻く環境戦後最厳言っ過言ま_日本戦後最厳く複雑環境直面_日本取り巻く環境戦後最厳状況言っ過言ござま_我国戦後最厳く複雑環境直面,"['次我国取り巻く環境戦後最厳言っ過言ま', '日本戦後最厳く複雑環境直面', '日本取り巻く環境戦後最厳状況言っ過言ござま', '我国戦後最厳く複雑環境直面', '我国取り巻く環境現状戦後最厳言っ過言認識り', '踏ま改め我国取り巻く環境戦後最厳言っ過言認識ど持っり', '我国今戦後最厳く複雑環境直面', '我国取り巻く環境戦後最厳言っ過言ま', '', '']","['次我国取り巻く環境戦後最厳言っ過言ま', '次我国取り巻く環境戦後最厳言っ過言ま', '日本戦後最厳く複雑環境直面']"
91,12,91_踏まま今アジアまざま環境踏ま省認識新同盟国連携強化ま国際社会環境改善積極的取り組む関係省庁密接連携わゆるグレーゾーン事態対処含め各種事態推移シームレス対応く重要思っり_表明顧みっ重視ミャンマー協力交流現状まま継続適切判断ま_経済初めまざま課題分野まこっ国々連携大変重要認識り_現下ウクライナ情勢力一方的現状変更認めこ国際社会根本的原則関わる問題欧州問題どまる指摘日本ｇ７緊密連携く考伝達ま,"['踏まま今アジアまざま環境踏ま省認識新同盟国連携強化ま国際社会環境改善積極的取り組む関係省庁密接連携わゆるグレーゾーン事態対処含め各種事態推移シームレス対応く重要思っり', '表明顧みっ重視ミャンマー協力交流現状まま継続適切判断ま', '経済初めまざま課題分野まこっ国々連携大変重要認識り', '現下ウクライナ情勢力一方的現状変更認めこ国際社会根本的原則関わる問題欧州問題どまる指摘日本ｇ７緊密連携く考伝達ま', '是非外交', '日米同盟日本外交め視点今後変わる考り連携強化政治経済含む幅広分野まっりふ思っり', '政府具体的安保対話次官戦略対話新経済協議立ち上げこ進めくわけ是非議員外交始め市民レベル交流ど様々レベル交流深めこ政府外交後押くこ雰囲気くっく重要考', '分野広島外相会合成果五月伊勢志摩サミットっり引継成果げ考', '伊勢志摩サミット世界経済初めまざま課題議論外交分野ま今回外相会談成果っり引継インプットる努力考', '今回ウクライナ周辺国緊急人道支援モルドバ二国間支援こ人間考十分踏ま対応まり考り']","['ガイドラインり周辺国含め透明性確保大切思っり中間報告等説明丁寧日米ガイドライン役割基本的り日本問題抑止力る丁寧対応思っり', '踏まま今アジアまざま環境踏ま省認識新同盟国連携強化ま国際社会環境改善積極的取り組む関係省庁密接連携わゆるグレーゾーン事態対処含め各種事態推移シームレス対応く重要思っり', '是非外交・分野広島外相会合成果五月伊勢志摩サミットっり引継成果げ考']"
92,12,92_一連行為日本脅威国際社会明白深刻挑戦_我国含む地域国際社会明挑発行為断じ容認ま_一連行為日本脅威国際社会明白深刻挑戦断じ許ま_加国家上問題,"['一連行為日本脅威国際社会明白深刻挑戦', '我国含む地域国際社会明挑発行為断じ容認ま', '一連行為日本脅威国際社会明白深刻挑戦断じ許ま', '加国家上問題', '上大変大課題問題', 'ど問題一国内治安問題', '', '', '', '']","['一連行為日本脅威国際社会明白深刻挑戦', '一連行為日本脅威国際社会明白深刻挑戦', '一連行為日本脅威国際社会明白深刻挑戦']"
93,12,93_共重要課題少く力強化議論子供子育議論経済関係最大限配慮進めくこっ考方明り_子供子育予算力強化どっち優先考_力強化子供子育政策大切政策税プラスマイナス論る話く共前進めく重要課題考_子育我国っ先送り重要課題進め考,"['共重要課題少く力強化議論子供子育議論経済関係最大限配慮進めくこっ考方明り', '子供子育予算力強化どっち優先考', '力強化子供子育政策大切政策税プラスマイナス論る話く共前進めく重要課題考', '子育我国っ先送り重要課題進め考', '今回力強化子供子育政策重要政策テーマ財源っり考示けけ', '人的基盤強化り女性活用く最大言っぐ大課題思っり様々御指摘速対応る必要先手先手っまり思', 'ま経済再生取り組む力子ど', 'あわ力強化子ど', '子育政策我国将来向け大切課題思', '子育政策経済影響考方策実現進めけけ重要課題考']","['あわ力強化子ど・子育政策我国将来向け大切課題思', 'ま経済再生取り組む力子ど・子育我国っ先送り重要課題進め考', '○国務大臣（浜田靖一君）新国家戦略等策定向け検討加速中省国民命命暮守る必要年末向け対ＧＤＰ比二％数字く力強化必要内容っり積み上げまり考り']"
94,12,94_本年末策定新国家戦略等検討過程わゆる反撃能力含めあゆる選択肢排除現実的検討加速力抜本的強化まり_我国直面現実向合将来わ我国守り抜く新国家戦略等本年末策定わゆる反撃能力含めあゆる選択肢排除現実的検討力五年以内抜本的強化_費内容規模あゆる選択肢排除現実的検討能力強化通じ力五年以内抜本的強化く考_国家戦略等策定議論中あゆる選択肢排除現実的検討加速まり,"['本年末策定新国家戦略等検討過程わゆる反撃能力含めあゆる選択肢排除現実的検討加速力抜本的強化まり', '我国直面現実向合将来わ我国守り抜く新国家戦略等本年末策定わゆる反撃能力含めあゆる選択肢排除現実的検討力五年以内抜本的強化', '費内容規模あゆる選択肢排除現実的検討能力強化通じ力五年以内抜本的強化く考', '国家戦略等策定議論中あゆる選択肢排除現実的検討加速まり', '同時国民守り地域平和安定確保本年末新国家戦略等策定中わゆる反撃能力含めあゆる選択肢排除現実的検討力抜本的強化まり', '今後むね一年掛け新国家戦略大綱中期力整備計画作成く中あゆる選択肢排除現実的検討力抜本的強化まり', '今回国家戦略力整備計画進め実効的力構築考方沿っ力強化努力加速進めく基本的考方変更ま', 'ま将来わ我国守り抜く本年末新国家戦略等策定中あゆる選択肢排除現実的検討力抜本的強化く考', 'こ状況踏ま国民守る必要新国家戦略等策定過程中あゆる選択肢排除現実的検討力五年以内抜本的強化必要考り', '現在新国家戦略等策定取り組あゆる選択肢排除現実的検討力抜本的強化まり']","['我国直面現実向合将来わ我国守り抜く新国家戦略等本年末策定わゆる反撃能力含めあゆる選択肢排除現実的検討力五年以内抜本的強化', '本年末策定新国家戦略等検討過程わゆる反撃能力含めあゆる選択肢排除現実的検討加速力抜本的強化まり', '我国直面現実向合将来わ我国守り抜く新国家戦略等本年末策定わゆる反撃能力含めあゆる選択肢排除現実的検討力五年以内抜本的強化']"
