Topic,Count,Name,Representation,Representative_Docs
42,22,42_今後力石炭含め二〇五〇年カーボンニュートラル目指すエネルギー政策結論く梶山経済産業大臣中心集中的議論まり_環境戦略踏ま今後エネルギー政策遂行まり_温暖効果ガス八割以上占めるエネルギー分野取組極め重要電源再エネ力含むあゆる選択肢追求ふ思_温室効果ガス八割以上占めるエネルギー分野取組重要再エネ力石炭含めあゆる選択肢追求,"['今後力石炭含め二〇五〇年カーボンニュートラル目指すエネルギー政策結論く梶山経済産業大臣中心集中的議論まり', '環境戦略踏ま今後エネルギー政策遂行まり', '温暖効果ガス八割以上占めるエネルギー分野取組極め重要電源再エネ力含むあゆる選択肢追求ふ思', '温室効果ガス八割以上占めるエネルギー分野取組重要再エネ力石炭含めあゆる選択肢追求', '温室効果ガス八割以上占めるエネルギー分野取組重要再エネ力含めあゆる選択肢追求', '効果ガス八割以上占めるエネルギー分野取組重要電源再エネ力含めあゆる選択肢追求', '力発電二〇三〇年代稼働ゼロ可能あゆる政策資源投入過程安全性確認重要電源活用り存在否定ま', '力一旦以上カーボンプライシング二〇五〇年カーボンニュートラル本当す世界潮流絶対っっ', '依存社会実現向け政策大く転換二〇三〇年代稼働ゼロ可能あゆる政策資源投入革新的エネルギー', '依存社会実現向け推進政策大く転換二〇三〇年代稼働ゼロ可能あゆる政策資源投入革新的エネルギー']","['依存社会実現向け政策大く転換二〇三〇年代稼働ゼロ可能あゆる政策資源投入革新的エネルギー・環境戦略踏ま今後エネルギー政策遂行まり', '際温室効果ガス削減目標積み上げ用エネルギーミックス力総発電電力量占める割合二二二〇％わけけど点確認思', '依存社会実現向け推進政策大く転換二〇三〇年代稼働ゼロ可能あゆる政策資源投入革新的エネルギー・環境戦略踏まエネルギー政策遂行まり']"
43,21,43_先日不信任案賛成討論申上げまけど菅内閣信任最大理由事故直後官邸送信ｓｐｅｅｄｉ試算図空間線量モニタリングデータわ適時適切避難指示出不必要大量被曝リスク避けわ結果的怠っふ考り_力安全委員会発表甲状腺病気確率シミュレーションけど大体放射性物質分布図面近思_言対応法律指針マニュアルっっ場当的事態収束く政策決定プロセス明く納得放射能影響予測ｓｐｅｅｄｉ結果公表小学校校庭利用線量基準年間二十ミリシーベルト強く抗議_津波想定高引上げまストレステスト余裕度当然低下るじゃ思ストレステスト力安全,"['先日不信任案賛成討論申上げまけど菅内閣信任最大理由事故直後官邸送信ｓｐｅｅｄｉ試算図空間線量モニタリングデータわ適時適切避難指示出不必要大量被曝リスク避けわ結果的怠っふ考り', '力安全委員会発表甲状腺病気確率シミュレーションけど大体放射性物質分布図面近思', '言対応法律指針マニュアルっっ場当的事態収束く政策決定プロセス明く納得放射能影響予測ｓｐｅｅｄｉ結果公表小学校校庭利用線量基準年間二十ミリシーベルト強く抗議', '津波想定高引上げまストレステスト余裕度当然低下るじゃ思ストレステスト力安全', '最る福島第一甘過ぎる津波想定思', '日本場合木造住宅多わけ一定程度放射線量降り注げ一定程度被曝前提是非御認識思上力避難計画担当大臣責務非常重思っ', '新規制基準多重多様安全対策講じる新規制基準適合福島事故放射性物質大量放出くｕｐｚ圏内広範囲長期避難事態生じる可能性り減じる考見解伺思', '政府福島全電源喪失原因津波地震確証今力協定結ぶ方向じ切っょ', '当然規制側方最新知見基づ想像得る最大限地震津波想定規制合わく思けど実際福島第一力発電所安全審査程度地震程度津波想定審査保安院方答弁求め思', '大規模力事故発生様々対策行っ結果百テラベクレル下回る対策講る新規制基準クリアる理解よろょ']","['ま力安全・保安院確認思津波対策けど保安院言巨大地震付随極め大津波安全対策今時点福島第一力発電所同程度津波受け場合まり十五メートル大津波来深刻事態大丈夫対策理解よろ', '津波想定高引上げまストレステスト余裕度当然低下るじゃ思ストレステスト力安全・保安院既確認済み大飯発電所今回内閣府側指針改定再起動判断基準時期影響及ぼすょ', '今回事故発生事態踏まる多く国民住民力発電所力安全・保安院安全評価け十分感じ思']"
44,21,44_今炉等規制法範囲内確事業者判断法け_同条項含む炉等規制法力規制委員会所掌ま解釈運用在り方申上げる立場思っ_立地審査指針評価規制基準入り今読み上げ炉等規制法規定反_現行炉等規制法く運転期間力利用省庁所管法令定める方適切見解,"['今炉等規制法範囲内確事業者判断法け', '同条項含む炉等規制法力規制委員会所掌ま解釈運用在り方申上げる立場思っ', '立地審査指針評価規制基準入り今読み上げ炉等規制法規定反', '現行炉等規制法く運転期間力利用省庁所管法令定める方適切見解', '現時点活断層判定力規制委員会強制力持っ運転停止命令る明確法的根拠認識る委員長見解伺思', '炉設置位置適否判断物差立地審査指針思', '炉等規制法違実考り', '炉等規制法運転期間利用政策側法体系中規定る考', '炉等規制法矛盾まままわけ', '炉等規制法上クリアランス基準除去土壌再生利用考方前提る考方異考り']","['現時点活断層判定力規制委員会強制力持っ運転停止命令る明確法的根拠認識る委員長見解伺思', '炉等規制法違実考り', 'ちみ所管外けど関係法令申上げ力災害防止災害賠償法炉規法一条目的改正福島事故文言入込りま']"
45,20,45_一連不正事件電力会社危険施設安全わる検査ごま許す国民的怒り力不信改め呼び起こま_三誓_等支援機構担当大臣先申上げま東電守るべ_特別事業計画中入っ上国認定受けぜひっ強くこ立場っり和解仲介案受け入る形っけるね,"['一連不正事件電力会社危険施設安全わる検査ごま許す国民的怒り力不信改め呼び起こま', '三誓', '等支援機構担当大臣先申上げま東電守るべ', '特別事業計画中入っ上国認定受けぜひっ強くこ立場っり和解仲介案受け入る形っけるね', '柏崎刈羽申請っ報道メガバンクみ貸手責任棚上げ要求こ方許国民声改め申上げ質問終わり', '東電るべ賠償', '日米同盟基礎輸出る市場獲得目指す福島事故教訓無視被害者願許背信行為人類未来挑戦言わざる得', '施設攻撃明確国際法違反', '後景追っ日本原電支援ど論外', '実際福島後東京電力退職者数若手人材流出技術者割合わっ教けふ思']","['施設攻撃明確国際法違反', '実際福島後東京電力退職者数若手人材流出技術者割合わっ教けふ思', '世耕大臣力損害賠償・等支援機構担当大臣先申上げま東電守るべ「三誓」特別事業計画中入っ上国認定受けぜひっ強くこ立場っり和解仲介案受け入る形っけるね']"
46,20,46_今回福島第一五号機六号機安倍総理大臣先日要請年内向け検討答りけど事故現状見すぐ横建っ五号機六号機将来的到底考わけござ_元々力発電所外部電源落ち緊急ディーゼルエンジン起動冷却機能維持る結果水位維持る前提り少くそっり重大一示唆与る当時事故_考る電力会社破綻結果管財人管理任る等々事態得る例安全管理使用済み燃料プール安全燃料取り出安全果至る安全管理三十年るまそ管財人行わるど本当不安_東日本大震災東京電力事故二年半過ぎ過日報道まり宮城岩手震災瓦処理状況格段進仙台市終了報道中一方福島県けど福島県処理進事故災害ま収束現在進行形災害そっ段階政府汚染水処理初め国前面立っ対応く大変,"['今回福島第一五号機六号機安倍総理大臣先日要請年内向け検討答りけど事故現状見すぐ横建っ五号機六号機将来的到底考わけござ', '元々力発電所外部電源落ち緊急ディーゼルエンジン起動冷却機能維持る結果水位維持る前提り少くそっり重大一示唆与る当時事故', '考る電力会社破綻結果管財人管理任る等々事態得る例安全管理使用済み燃料プール安全燃料取り出安全果至る安全管理三十年るまそ管財人行わるど本当不安', '東日本大震災東京電力事故二年半過ぎ過日報道まり宮城岩手震災瓦処理状況格段進仙台市終了報道中一方福島県けど福島県処理進事故災害ま収束現在進行形災害そっ段階政府汚染水処理初め国前面立っ対応く大変', '本日取り上げ昨年十二月環境省方東京電力福島第一事故後汚染土壌再生利用関ま新宿御苑埼玉所沢茨城国立環境研究所等々行実証事業ま多く住民懸念反対声上っりっり声聞御不安あろ思説明まそそ実証事業る一度皆共有思', '時限立法今解散りけど活動東京電力地震破損可能性第一一号機四階立入検査こ要請国会事故調東京電力虚偽話立入検査結果っ今大変重大問題わけござ', '放射能拡散面原爆場合一瞬広く出けど今回福島事故残念そ広りまけど程度放射性物質格納容器外出点十分気付けけ問題思っり', '壊まま炉建屋むろ周辺町村人っ子一人状況見本当ショック受けま', '向けろろ作業重機ぎりぎり無理り入情景ま福島安全取り戻す観点処理水処理く始め全作業影響出くるろふ危惧科学的ａｌｐｓ等除染処理水海洋放出委員長既度委員会場等御発言思一度点確認く', '加力事故当初本当拡大わ大変背筋寒くる凍る時期まけど七月十九日ステップワン終了一時点迎以上既放出放射性物質被害ろろ新出り本質的新放出炉出被害拡大く収束方向向っ理解り']","['本日取り上げ昨年十二月環境省方東京電力福島第一事故後汚染土壌再生利用関ま新宿御苑埼玉所沢茨城国立環境研究所等々行実証事業ま多く住民懸念反対声上っりっり声聞御不安あろ思説明まそそ実証事業る一度皆共有思', 'そく汚染水問題被災地皆方け福島全国方っ言世界方々注目中ま確実燃料デブリ取り出すこ作業っく検討進めまり考り', 'チェルノブイリ事故後十年後十五年後住児童甲状腺急増例現時点事故一年二年っ安全食べ大丈夫むろ福島県産食べる支障るけ原産地表示くすべす原産地表示むろべろふ今思っ次第ござ']"
47,20,47_り推進中こ事故っ反省本来こ国費投入_ゲイツ研究中テラパワー社次世代今既存違三上陳述人勧めるわりすく教思_逆言こそりちろ推進カンパニー事業部制み思独立性高める得るメリットそ思ピンどめ仕組み人配置金必要言出精神論_資源エネ庁っ聞ゃけ前めるすごく国民的力規制行政信頼失思,"['り推進中こ事故っ反省本来こ国費投入', 'ゲイツ研究中テラパワー社次世代今既存違三上陳述人勧めるわりすく教思', '逆言こそりちろ推進カンパニー事業部制み思独立性高める得るメリットそ思ピンどめ仕組み人配置金必要言出精神論', '資源エネ庁っ聞ゃけ前めるすごく国民的力規制行政信頼失思', '言っま出直早々力規制行政国民信頼損ねる行為行っこふ思', '総理げ思言っ後正当化連続じゃまｔｐｐ浜岡脱ストレステスト', '気持ちけ同列じゃ法律同列', '時間項再質問一緒聞一言けど例力発電関係国推進低減っり言わ真意測りねくる業界産業界', '大臣来る全く漁業者聞こ格好次世代力る前るじゃ', '力行政っ一汚点思っり']","['例地元福島政策語る党派超ろろ超語ゃけそ思', 'ぜ政府認めょ点時間関係一あわ質問くビル・ゲイツ研究中テラパワー社次世代今既存違三上陳述人勧めるわりすく教思', 'り推進中こ事故っ反省本来こ国費投入']"
48,19,48_炉運転等係る事業円滑運営確保_基本的電力安定供給事故収束適切行確保こ意味理解り_基本的電力安定供給事故収束適切行確保そ意味理解り_立地地域防災,"['炉運転等係る事業円滑運営確保', '基本的電力安定供給事故収束適切行確保こ意味理解り', '基本的電力安定供給事故収束適切行確保そ意味理解り', '立地地域防災', '県内全域特例人口用場合本法案事故避難指示国勢調査人口住民基本台帳人口間大乖離生じ地域契機特例定めるこ地域以外特例人口適用本法案趣旨超る選挙制度分野従来一貫国勢調査人口用特例設ける当っ必要部分補正基本的考方るけ一貫例外必要最小限すべ点課題る考', '発電推進資提案理由中十年前ござまけど力発電施設等周辺地域地域防災配慮生活環境産業基盤等総合的広域的整備必要特別措置講る等地域振興図る必要判断ど改正案賛成思わけ', '現在各地域力防災体制充実強化っり取り組む必要中引続防災インフラ整備後押特措法枠組み国支援措置継続必要特措法枠組み根本目的規定変更すべ特段理由認めま', '特措法第五条力事業者責務規定り力事業者問題解決当事者く協力者位置づけ思わ', '特例人口適用範囲必要最小限絞り込む国勢調査人口用公職選挙法原則忠実事故避難指示区域等状況鑑み特例設ける本法案趣旨合考ござ', '点関事故避難指示区域等以外県内市町村人口動向比較見人口減少顕著市町村特例人口用一合理的解釈成り立各党提案者共通考ござ']","['今回機構法案第一条目的「力損害賠償迅速適切実施電気安定供給他炉運転等係る事業円滑運営確保図り」こど読運転今後維持く法案読めま', '「炉運転等係る事業円滑運営確保」基本的電力安定供給事故収束適切行確保そ意味理解り', '○菅内閣総理大臣先他委員答ま本法案第一条目的規定「炉運転等係る事業円滑運営確保」基本的電力安定供給事故収束適切行確保こ意味理解り']"
49,19,49_中電気料金自由化く競争原理働力発電電気果自由競争生残るど甚疑問視_事故発生直後電力改革アジェンダ党くっ電力自由化新規参入促供給量拡大実現申上げわけ_組織継続的プラント操業改善進化考力発電所民間企業コスト部門置行過ぎ合理化不安_率直言っ力コストバーデン負荷ふ認識りま国有化ブックアウト形く電力会社外あげる発送電分離進め競争力高め今日本中問題み世界農業医療電力部分開放競争力増す思,"['中電気料金自由化く競争原理働力発電電気果自由競争生残るど甚疑問視', '事故発生直後電力改革アジェンダ党くっ電力自由化新規参入促供給量拡大実現申上げわけ', '組織継続的プラント操業改善進化考力発電所民間企業コスト部門置行過ぎ合理化不安', '率直言っ力コストバーデン負荷ふ認識りま国有化ブックアウト形く電力会社外あげる発送電分離進め競争力高め今日本中問題み世界農業医療電力部分開放競争力増す思', '炉メーカーどビジネス推進巨額利益上げ利益共同体属大企業資金拠出求める', '東電重荷背負っ一定基準超部分充るわけ同じ頑張っ電力会社分値下げ原資使わるそ理解', '日本完全自由競争中くリスクコスト含め全電力会社負るそ思っ', '新規力発電巨額公的支援必要海外事例見日本新増設経済的現実性欠', '支従来地域独占総括原価方式電力自由化システム改革くくり従来電気事業者新規民間力発電事業参入こ恐く経済合理性け余り長期投資等耐る出こ', '小売自由化けど進展まり力発電所場合初期投資非常大く回収期間長ござ事業者投資慎重る懸念り']","['安価安コスト新事故リスク費用社会的費用加味イコール安価電源前提ゼロベース見直すりま', '新規力発電巨額公的支援必要海外事例見日本新増設経済的現実性欠', '力金初期投資少使始め期間短地域内地域エコシステムくり得る本当大事ポイント思']"
50,19,50_汚染水対策全力取り組まり_引続緊張感持っ国東京電力一丸_福島復興一刻遅滞停滞許強決意下向け燃料デブリ取り出ａｌｐｓ処理水処分向け準備ど進めａｌｐｓ処理水安全性理解醸成風評対策全力取り組まり_汚染水対策着実進める現地対策本部長一日早ふる帰還実現る全力尽くまり思,"['汚染水対策全力取り組まり', '引続緊張感持っ国東京電力一丸', '福島復興一刻遅滞停滞許強決意下向け燃料デブリ取り出ａｌｐｓ処理水処分向け準備ど進めａｌｐｓ処理水安全性理解醸成風評対策全力取り組まり', '汚染水対策着実進める現地対策本部長一日早ふる帰還実現る全力尽くまり思', '引続国前面立ちま安全確保最優先', '今後発電所安全維持万全期政府東京電力一体至る最後最後全力挙げ取り組まり', '当委員会ま除染作業迅速適正実施福島第一安定化向け措置東京電力国一体着実実行被災地早期復旧復興図り住民皆様平穏生活一日早く取り戻立法調査活動通じ最大限支援べく与野党立場超精力的取り組む必要改め痛感次第', '引続安全着実福島第一', '汚染水対策引続東京電力指導く安全確保最優先国前面立っ全力取り組まり', '引続']","['引続国前面立ちま安全確保最優先・汚染水対策全力取り組まり', '引続緊張感持っ国東京電力一丸・汚染水対策全力取り組まり', '引続緊張感持っ国東京電力一丸・汚染水対策全力取り組まり']"
51,19,51_汚染水_汚染水対策福島復興引続経済産業省担べ最重要課題_不確実性増す中対外経済政策経済産業省最重要課題福島復興_第一取り組むべ福島復興,"['汚染水', '汚染水対策福島復興引続経済産業省担べ最重要課題', '不確実性増す中対外経済政策経済産業省最重要課題福島復興', '第一取り組むべ福島復興', '処理水対策ど裾野広経済産業行政一一っり前進めまり', '初め福島第一', '汚染水対策着実推進', '福島第一', '汚染水対策福島復興最重要課題位置づけま関係省庁連携全力取り組まり', '風評被害対策除染加速化取り組む政権責務']","['第一取り組むべ福島復興・汚染水対策着実推進', '不確実性増す中対外経済政策経済産業省最重要課題福島復興・汚染水・処理水対策ど裾野広経済産業行政一一っり前進めまり', '不確実性増す中対外経済政策経済産業省最重要課題福島復興・汚染水・処理水対策ど裾野広経済産業行政一一っり前進めまり']"
52,19,52_アメリカ力意味合理的基準現場技術者提案そ委員会く現場技術者意見反映維持基準り古段階まけど日本力全くっ一昨年東電事故結び理解_一一事故根源的原因規制立場る立場逆転現象まっ結果力安全監視監督機能崩壊起根源的原因こふわ結論づけわけ_規制委員会構造強度上問題日本原電ふぐあ修正再試験オーケーわけけど東海第二基本的設計ど徹底的正本来設計り直べ重大問題思点ど_職員年齢等含め処置一方今福島事故強化隠み形中不正部分本当信頼性くすり,"['アメリカ力意味合理的基準現場技術者提案そ委員会く現場技術者意見反映維持基準り古段階まけど日本力全くっ一昨年東電事故結び理解', '一一事故根源的原因規制立場る立場逆転現象まっ結果力安全監視監督機能崩壊起根源的原因こふわ結論づけわけ', '規制委員会構造強度上問題日本原電ふぐあ修正再試験オーケーわけけど東海第二基本的設計ど徹底的正本来設計り直べ重大問題思点ど', '職員年齢等含め処置一方今福島事故強化隠み形中不正部分本当信頼性くすり', '結果国会事故調言っ三', '片一方故障事案報告遅早く対処っ問題結果及ぼす危険性思力事業者そ文化風土作為ごまｉｄ成り済深刻事案思', '本当過去こっ事故トラブル隠蔽こ継続中今回検査制度見直り抜け出状況中第一義的事業者責任負わ検査制度見直強懸念持っ福島事故教訓照過去経緯照逆行言わざる得ま', '政府方電源期待く動続けるり最低限安全性確保そ意味事業者場合法律基づ一定期間経過速安定的乾式貯蔵ど移す義務づけるそ考方じゃ言っわけ', '安全性関東日本大震災電源喪失力規制委員会新安全基準設け対応各っ認識けど先アメリカｎｒｃ日本ｎｒａ比較ま重大事故基本概念パッシブ性欠如っゃっけど守り関りこっ他国比較非常大事思っ', '圧力容器行く今回事故半分ぐ抜けまそチェック規制委員会審査るど']","['そ点安全性不信高まり力安全行政信頼性問わこ傷機器まま使用宣言出す維持基準導入当初り地元立地自治体方ど今危言っ取りくく多少ひび入っ大丈夫非常違和感中わけね', '結果国会事故調言っ三・一一事故根源的原因規制立場る立場逆転現象まっ結果力安全監視監督機能崩壊起根源的原因こふわ結論づけわけ', '例川内優先審査入っ聞けど川内場合多分消防車配置ょ消防車ホース本当ち一〇〇％圧力容器行く今回事故半分ぐ抜けまそチェック規制委員会審査るど']"
53,19,53_力事故被害ま広り続け状況下東京電力無限責任負っり一般債務超過可能性高言わ加今後事業利益株主配当損害賠償優先的配分るあろ考ま株価上昇理解苦み_力損害賠償支援機構法案東電一社賠償債務支払東電み言っまま賠償金支払債務超過破綻ま賠償金支払機構新くっ電力会社相互扶助名目奉加帳回負担金集め加交付国債政府保証融資資金援助電気料金引上げ要国民負担賠償金原資くっ東電企業救済_確電力会社責任重り国策民営っ力政策賠償確実性担保電力会社有限責任化国責任持っるり訴るべふ思っ_率直言っ東電株価引上げる方針貫く東電負担減国国民負担転嫁利用者転嫁そ行ざる得ま,"['力事故被害ま広り続け状況下東京電力無限責任負っり一般債務超過可能性高言わ加今後事業利益株主配当損害賠償優先的配分るあろ考ま株価上昇理解苦み', '力損害賠償支援機構法案東電一社賠償債務支払東電み言っまま賠償金支払債務超過破綻ま賠償金支払機構新くっ電力会社相互扶助名目奉加帳回負担金集め加交付国債政府保証融資資金援助電気料金引上げ要国民負担賠償金原資くっ東電企業救済', '確電力会社責任重り国策民営っ力政策賠償確実性担保電力会社有限責任化国責任持っるり訴るべふ思っ', '率直言っ東電株価引上げる方針貫く東電負担減国国民負担転嫁利用者転嫁そ行ざる得ま', '沖縄電力需要家負担わ事故後始末費用ツケ回', '汚染水対策実施主体まま機構業務付加', '東電収支悪化同時費用膨張十分考', '東電今回例株主貸手金融機関社債債権者メーカー等々力関連事業者ど意味一切負担中スキームわけけど果本当大丈夫問題点指摘ふ思っり', '日本原電当事者敦賀運転日本原電経営判断任場合損失大変巨額当面繰り延べる', '携帯電話使用料増加事故被害者けま']","['会計規則変更東電救済中間貯蔵施設法六十八条返済義務税金投入行わ際限国費国民負担仕組みりねま', '原賠法改正賠償費用捻出目的まあ当前思けど六年前三・一一以降東電初め力発電所設置会社備内部留保る人件費福利厚生面リストラ断行六年間ぐ積み上げ', '反対理由第一東電任根本東電絶対債務超過延命機構法枠組み維持東電・汚染水対策実施主体まま機構業務付加']"
54,18,54_保安院新情報入手水平展開各事業者活用指導任務考り_被害者保護万全力事業健全事業運営る重要御指摘考りま_力事業者情報公開徹底く重要考_力事業者安全守る一義的責任移るわけござ事業者主体性観点事業者みリスク低減安全性高める自主性尊重けふ思,"['保安院新情報入手水平展開各事業者活用指導任務考り', '被害者保護万全力事業健全事業運営る重要御指摘考りま', '力事業者情報公開徹底く重要考', '力事業者安全守る一義的責任移るわけござ事業者主体性観点事業者みリスク低減安全性高める自主性尊重けふ思', '同時力事業者責務自主的安全性向上称安全対策事業者任看過ま', '他方政治的配慮御懸念こ緊急時対応目光環境大臣ど勧告等行権限付与規制組織等監視力安全調査委員会対応考り', '今後利用規制分離係る安全確保大前提引続検討行っまり', '中力安全第一義責任事業者ふ述べバックフィットこわ事業者自主的安全性向上取組期待規制委員会責任役割ふ考ょ', '上力不断安全性向上図っく重要ま規制当局事業者双方継続的安全性向上取り組む重要考', '向けま事業者力規制委員会安全審査適切対応重要']","['求め役割力規制委員会適切機能ど常時確認必要応じ改善求めく認識', '一〇〇％絶対安全得中社会受ける便益比較考量中許容るリスク果程度今後力安全規制方考方安全確保く', '本質的自主検査項目各事業者責任技術情報入手管理指針反映べ問題思力安全・保安院新情報入手水平展開各事業者活用指導任務考り']"
55,18,55_他方建設中力発電所等進捗状況まざ個々状況っり踏ま立地地域方々御意見踏ま個別事案応じ検討く必要考り_今般政策規制大転換冒頭申上げまふる奪わ歯食っ今復旧復興努力福島皆ど気持ち受け止め政府規制委員会是非思寄ふ思っ_福島県民皆思重々承知同列扱けど最終的事業者判断_政策立案遂行当っまざま想定検討く民主党政権当然例福島事故ど見自民党政権下想定超る事態起こり得る御承知り,"['他方建設中力発電所等進捗状況まざ個々状況っり踏ま立地地域方々御意見踏ま個別事案応じ検討く必要考り', '今般政策規制大転換冒頭申上げまふる奪わ歯食っ今復旧復興努力福島皆ど気持ち受け止め政府規制委員会是非思寄ふ思っ', '福島県民皆思重々承知同列扱けど最終的事業者判断', '政策立案遂行当っまざま想定検討く民主党政権当然例福島事故ど見自民党政権下想定超る事態起こり得る御承知り', '政府地元意向重く受けめる必要考ま立地市町村含め地元まざま意見経営状況等総合的勘案炉設置者東京電力適切判断行っくべ考り', '政府一員福島第二地元様々御意見ど総合的勘案事業者判断行認識ござ', '政府一員福島第二地元まざま御意見ど総合的勘案事業者判断行認識り', '復旧復興ま道半ま国民間様々御意見承知り', '実今回法改正けど力災害賠償スキーム見り非常複雑ふ感じざる得ま', '力当ま申上げるく立地自治体始め関係者皆様方御理解必要ふ考り']","['実今回法改正けど力災害賠償スキーム見り非常複雑ふ感じざる得ま', '他方建設中力発電所等進捗状況まざ個々状況っり踏ま立地地域方々御意見踏ま個別事案応じ検討く必要考り', '他方建設中力発電所等進捗状況まざ個々状況っり踏ま立地地域方々御意見踏ま個別事案応じ検討く必要考り']"
56,18,56_力規制庁立ち上げ必要全職員ノーリターンま強意欲持っ規制業務参加希望優秀職員少数どまる懸念円滑業務実施困難る考_ちろ国民安全性必要性理解大前提民間事業者ど構成るａｔｅｎａ呼る組織けどこ組織速確立規制当局対話通じ科学的知見基づ冷静議論透明性持っ行わる期待_ま力規制委員会最透明性高く国民信頼得るそ性質高例今回場合関電関電企業秘密公開言っそ言っ全部白抜扱国民的理解思委員長_運転技術るっり管理くコンプライアンス会社姿勢重要,"['力規制庁立ち上げ必要全職員ノーリターンま強意欲持っ規制業務参加希望優秀職員少数どまる懸念円滑業務実施困難る考', 'ちろ国民安全性必要性理解大前提民間事業者ど構成るａｔｅｎａ呼る組織けどこ組織速確立規制当局対話通じ科学的知見基づ冷静議論透明性持っ行わる期待', 'ま力規制委員会最透明性高く国民信頼得るそ性質高例今回場合関電関電企業秘密公開言っそ言っ全部白抜扱国民的理解思委員長', '運転技術るっり管理くコンプライアンス会社姿勢重要', '規制委員会取り上げ議論思っ規制委員会求め多様関係者コミュニケーション図るオープンそ組織風土くっ先申上げま判断透明性独立性っり両立迅速行スタッフ機能法律定めり放射線審議会炉安全専門審査会核燃料安全専門審査会立ち上げ適切助言く有為人材規制庁確保事務局機能高めくどまざま角度検証改革必要考ござ', '本当信頼る力規制組織立ち上げほ国民大期待こる今タイムラグ持状態規制委員会早急立ち上げ国民信頼得', '新知見規制委員会認め差迫っけ事業者新対策るまま動続けそ問わくる', '情報公開説明責任言危険性こそ率直語るべ', '専門性公正性双方担保形委員会運営こふ思っ先大臣申上げま力安全委員会中保安院チェックダブルチェック体制委員御懸念値ふ思っり', '安全軽視体質隠ぺ体質生まる推進政策枠内安全規制対策問題間主張ま推進独立規制機関確立国民要求こるべ率直要求く']","['力規制庁立ち上げ必要全職員ノーリターンま強意欲持っ規制業務参加希望優秀職員少数どまる懸念円滑業務実施困難る考', '力規制庁立ち上げ必要全職員ノーリターンま強意欲持っ規制業務参加希望優秀職員少数どまる懸念円滑業務実施困難る考', '力規制庁立ち上げ必要全職員ノーリターンま強意欲持っ規制業務参加希望優秀職員少数どまる懸念円滑業務実施困難る考']"
57,17,57_そ意味人間管理下置ける力発電方環境上二酸化炭素排出抑制意味_っ安定供給確保当然思っりま上エネルギー政策安全性大前提上安定供給経済効率性環境適合同時達成すべく取組進め承知要素全満す単一完璧エネルギー源考りま一エネルギー源頼るリスク高危機時安定供給確保続ける力含めバランス取供給構造実現必要思っ_資源日本今後エネルギー問題本当重要課題力ど活用く生く_資源乏日本カーボンニュートラル実現現実的力利用不可欠ふ考,"['そ意味人間管理下置ける力発電方環境上二酸化炭素排出抑制意味', 'っ安定供給確保当然思っりま上エネルギー政策安全性大前提上安定供給経済効率性環境適合同時達成すべく取組進め承知要素全満す単一完璧エネルギー源考りま一エネルギー源頼るリスク高危機時安定供給確保続ける力含めバランス取供給構造実現必要思っ', '資源日本今後エネルギー問題本当重要課題力ど活用く生く', '資源乏日本カーボンニュートラル実現現実的力利用不可欠ふ考', '脱化石エネルギー脱エネルギー長期的考く実地球環境問題必要', '社会的ストック乏く今後成長余地残石油天然ガス石炭等恵ま我国力開発ベース障害取り除く賢明選択考', '燃料供給価格安定性ｃｏ２発生環境特性有り力極め重要認識変わるござま', '気候変動対策進める中安定的安価エネルギー供給確保重要課題ま長期運転否わ安全確保大前提上力利用く欠す考り', '我国エネルギー事情踏ま石炭火力安定供給性経済性すぐ重要電源廃止く環境負荷低減活用く不可欠', '依存度可能限り低減他方安定供給確保電力コスト引下げｃｏ2排出抑制三点実現す力依存度ゼロり一定程度稼働け責任エネルギー政策実行判断行っり']","['っ安定供給確保当然思っりま上エネルギー政策安全性大前提上安定供給経済効率性環境適合同時達成すべく取組進め承知要素全満す単一完璧エネルギー源考りま一エネルギー源頼るリスク高危機時安定供給確保続ける力含めバランス取供給構造実現必要思っ', '資源日本今後エネルギー問題本当重要課題力ど活用く生く', '非化石電気由来る電源構成在り方ど影響与るく力政策方針変わりま']"
58,17,58_そみこ力政策電気事業政策相当知見有事業体任す今結論至っふ考り_そ意味力エネルギー必要性今後国民皆様御理解けるっり事実踏ま議論く努力思っり_科学的ふ言わるまけどろくり崩る得る崩る機能不全来す正確分多く国民恐く力発電所そ思持っ_恐く次御質問力規制方まざま規制方検証必要ふ思,"['そみこ力政策電気事業政策相当知見有事業体任す今結論至っふ考り', 'そ意味力エネルギー必要性今後国民皆様御理解けるっり事実踏ま議論く努力思っり', '科学的ふ言わるまけどろくり崩る得る崩る機能不全来す正確分多く国民恐く力発電所そ思持っ', '恐く次御質問力規制方まざま規制方検証必要ふ思', '以上電気料金上る防ぐむま政府り結果世論圧力ける形発信状況望まふ思っ', '今後新増設一切認めるべ考', '今力事業者機構見る惨状見るけり一度法律改正取り組国本当意味前面出る必要そ思っ', '事故前後当然努めけけ適切考り', '事力災害安全神話戻る国内事情抱す改め大変慎重研究り場合情報収集り行政指導り当然視野入るべ思', 'り早時期経産大臣加り力事故再発専念る大臣置方思っりま']","['り一般常識通用今一Ｆ現状るべ手全るこ立場臨む必要考', '事力災害安全神話戻る国内事情抱す改め大変慎重研究り場合情報収集り行政指導り当然視野入るべ思', 'そみこ力政策電気事業政策相当知見有事業体任す今結論至っふ考り']"
