Topic,Count,Name,Representation,Representative_Docs
44,13,44_次地域枠組み日本っ具体的北朝鮮ろふ思っり_杉本委員インド連携問題商売ろろ意味本当大切思ぜひ静岡事例限インド連携深め日本地域活性化思_日本全体アジア地域わ沖縄ローカル捉ち含め_日本アメリカくみ態度く日本帰っくアメリカ手組まくテロ対象くり安心民間レベル復興支援るじゃ思,"['次地域枠組み日本っ具体的北朝鮮ろふ思っり', '杉本委員インド連携問題商売ろろ意味本当大切思ぜひ静岡事例限インド連携深め日本地域活性化思', '日本全体アジア地域わ沖縄ローカル捉ち含め', '日本アメリカくみ態度く日本帰っくアメリカ手組まくテロ対象くり安心民間レベル復興支援るじゃ思', '感染症人間観点国連全体国際社会取り上げここ問題わけそっ観点今っゃっ踏まぜひ日本イニシアチブ発揮要望ふ思', '実際出動日本侵略行為日本一生懸命守っ武器守る大事ま', '分野アイルランド中立国立場取っりｎａｔｏ参加姿勢', '今イラク出すく国際的協力体制っりくっく', '中立性くろ思っ国連中心一回世界枠組み立直日本るこわ中入り込く思', '三目国連地域そ機構構築ど関与くあろ思']","['中立性くろ思っ国連中心一回世界枠組み立直日本るこわ中入り込く思', '○杉本委員インド連携問題商売ろろ意味本当大切思ぜひ静岡事例限インド連携深め日本地域活性化思', '感染症人間観点国連全体国際社会取り上げここ問題わけそっ観点今っゃっ踏まぜひ日本イニシアチブ発揮要望ふ思']"
45,13,45_沖縄県規則く行政不服審査法第一条目的審査請求人る国民国地方自治体まそ意味本件申立適格性沖縄局長ふ判断_沖縄局長ま固有資格埋立り一般人事業者執行停止決定間違無効思_沖縄局残念行政不服審査法基づく不服審査請求請求人資格申上げ思_次政府案収用委員会却下裁決施設庁審査請求暫定使用許る仕組みり実態的恒久使用許す,"['沖縄県規則く行政不服審査法第一条目的審査請求人る国民国地方自治体まそ意味本件申立適格性沖縄局長ふ判断', '沖縄局長ま固有資格埋立り一般人事業者執行停止決定間違無効思', '沖縄局残念行政不服審査法基づく不服審査請求請求人資格申上げ思', '次政府案収用委員会却下裁決施設庁審査請求暫定使用許る仕組みり実態的恒久使用許す', '次三目行けど石井大臣請求人資格沖縄局長申立審査埋立承認撤回執行停止行政不服審査法違反無効りけど', '日本最高裁判所関連法律関憲法審査怠っふ思っ', '庁長官間答弁中総理大臣米軍提供使用認定土地収用委員会却下場合不服審査請求わゆる審査請求建設大臣棄却却下ど事実上得幾議論思事実上得認めりね', '国沖縄県三件訴訟同時行長歴史先申上げま行政不服審査法所管総務省法解釈省国土交通省徹底一因思', '固有事務く沖縄局処分受け最高裁判断最高裁判断間違っ', '今議論沖縄局長公有水面埋立法埋め立取り消行政不服審査法基づく審査請求人資格審査請求考わけ']","['」固有事務く沖縄局処分受け最高裁判断最高裁判断間違っ', '国沖縄県三件訴訟同時行長歴史先申上げま行政不服審査法所管総務省法解釈省国土交通省徹底一因思', '沖縄局長ま固有資格埋立り一般人事業者執行停止決定間違無効思']"
46,13,46_こっ国輸入滞っま供給くま国内発電設備持くまそっ起こりねまこっ意味現在環境省取り組再生可能エネルギー関連取組日本エネルギー関極め重要影響与る考_そっま総合的日本エネルギー対策エネルギー地球環境保全そっ含め今言っメタンハイドレート開発庁こくる含め平沼大臣時間来り力強御決意思_環境会議ちゃ踏ま議論ふ考り_意味エネルギー考る上脱炭素化エネルギーエネルギー併考けけ思,"['こっ国輸入滞っま供給くま国内発電設備持くまそっ起こりねまこっ意味現在環境省取り組再生可能エネルギー関連取組日本エネルギー関極め重要影響与る考', 'そっま総合的日本エネルギー対策エネルギー地球環境保全そっ含め今言っメタンハイドレート開発庁こくる含め平沼大臣時間来り力強御決意思', '環境会議ちゃ踏ま議論ふ考り', '意味エネルギー考る上脱炭素化エネルギーエネルギー併考けけ思', '地政学的日本利益ま日本供給じゃく中国主天然ガス供給プロジェクト日本エネルギー上ほぼ関係まね', '再生可能エネルギー違道省エネルギー進める日本高め力高めふ言る', '上環境配慮けコスト面っぱり電気料金余り高空洞化更加速まこっ観点大事エネルギー観点大事安定供給観点大事エネルギー', '上従来そ委員御指摘安定確保エネルギー的視点大事経済効率性観点大事環境問題的部分っぱり大事こ視点踏ま検討けふ思っ', 'コスト云々別わゆる安全性日本エネルギー安全性高める上極めポイントふ思っわけ', 'り自己完結型行く拠点るま国民期待福島県強期待りけけ']","['意味エネルギー考る上脱炭素化エネルギーエネルギー併考けけ思', '上環境配慮けコスト面っぱり電気料金余り高空洞化更加速まこっ観点大事エネルギー観点大事安定供給観点大事エネルギー・環境会議ちゃ踏ま議論ふ考り', '確ま原子力エネルギー五三％り今委員御指摘まエネルギー大変大切考方ござエネルギー観点']"
47,13,47_こっ産業再編ｂａｅシステムズアメリカ産業み専業忌避感持っく懸念く海外売り込み主体的る国際競争中勝っく利益上げくこっ企業くっけ結局国支援頼る状態生ままふ懸念再編難けど大切思っけど先生っゃっ一周目再編日本望めるどっ方法ちょっ考伺思_じゃ貸く言っちゃローテーション入っそ貸わけじゃ話今っっ使わ使わそ海外展示会場合こ展示会中わゆるプロモーション支援マーケティング支援政府っ方気大臣_点今後こ姿勢臨っく国民血税使っ高買物ひ日本防空るけどりコスト意識っり持っ納得く説明る交渉くござ点同じ認識持っ取り組む約束思_海外材料輸入エリア中国内出け幾加工付加価値上げ外出す分タックスフリー制度わけっっり活用国内り生産拠点戻す考方け今御答弁直接投資七〇,"['こっ産業再編ｂａｅシステムズアメリカ産業み専業忌避感持っく懸念く海外売り込み主体的る国際競争中勝っく利益上げくこっ企業くっけ結局国支援頼る状態生ままふ懸念再編難けど大切思っけど先生っゃっ一周目再編日本望めるどっ方法ちょっ考伺思', 'じゃ貸く言っちゃローテーション入っそ貸わけじゃ話今っっ使わ使わそ海外展示会場合こ展示会中わゆるプロモーション支援マーケティング支援政府っ方気大臣', '点今後こ姿勢臨っく国民血税使っ高買物ひ日本防空るけどりコスト意識っり持っ納得く説明る交渉くござ点同じ認識持っ取り組む約束思', '海外材料輸入エリア中国内出け幾加工付加価値上げ外出す分タックスフリー制度わけっっり活用国内り生産拠点戻す考方け今御答弁直接投資七〇', '海上そっ対応例海上警備行動発令一回けまけど逆小型化ゃける辺オーバーラップくる国民側す極めむ二重投資見くる国民日本主権安全守る別海上保安庁海上くまく連携っっり活用効率的運用情報収集能力強化く含め連携極め重要くるふ思っり', '櫻井委員必プラス影響けくマイナス影響予算こっち食わま投資くるそっわけ大事分野けど種掛け捨保険み要素わけ必プラスそふ思っり', '核る理由けど決産業稼ご産業成長産業申上げわけ政府そ思けどり様々装備日本買わけど考海外企業買国内企業調達る方経済的合理性秘密保持面有利性わけるけ国内企業競争力持っっ国内企業調達るく重要考り', '政策推進思けど官邸こ司令塔くっ省庁横断的総合的戦略くっリアクションプロアクティブまり積極的状況くり出す日本っ好ま環境外部環境働け働ける指針ｎｓｃくっく', '戻っ逆現地生産まっ雇用生まけ置くる話一生懸命後押広意味るまけど日本国内時代担人ち夢広っく思', 'コア事業産業る投資関経営判断関産業ど拡大ど利益稼こ経営陣集中るる思ブランドイメージ民生部門影響考くり海外セールス関どど会社経営ノウハウ積く経験積くり日本産業国際競争力強化く統合再編り極め重要ツールるふ考り']","['○櫻井委員必プラス影響けくマイナス影響予算こっち食わま投資くるそっわけ大事分野けど種掛け捨保険み要素わけ必プラスそふ思っり', '海外材料輸入エリア中国内出け幾加工付加価値上げ外出す分タックスフリー制度わけっっり活用国内り生産拠点戻す考方け今御答弁直接投資七〇％戻っ逆現地生産まっ雇用生まけ置くる話一生懸命後押広意味るまけど日本国内時代担人ち夢広っく思', 'アメリカ側こ要求要請ちょっ値踏み応く意味情け外交・政策推進思けど官邸こ司令塔くっ省庁横断的総合的戦略くっリアクションプロアクティブまり積極的状況くり出す日本っ好ま環境外部環境働け働ける指針ＮＳＣくっく']"
48,12,48_赤嶺委員けど沖縄選挙野党統一候補敗わけけどり仲井真新知事政府考方ろろ思政策判断持っ沖縄皆アメリカ専権的使っ基地七割集中現状余りこコメント庁長官コメント素直沖縄県民皆受け取思_負担軽減意味大臣強調けど八千人海兵隊員家族一緒グアム行く意味合意履行沖縄基地負担激減くころふ思ね_立場少話ふ思けど立場民主党立場慰安所慰安婦存在研究所中膨大出資料等調査政府調査結果明ろふ思っり_沖縄邪魔省代表沖縄県ろろ政策理解熱意伝矛盾思っ,"['赤嶺委員けど沖縄選挙野党統一候補敗わけけどり仲井真新知事政府考方ろろ思政策判断持っ沖縄皆アメリカ専権的使っ基地七割集中現状余りこコメント庁長官コメント素直沖縄県民皆受け取思', '負担軽減意味大臣強調けど八千人海兵隊員家族一緒グアム行く意味合意履行沖縄基地負担激減くころふ思ね', '立場少話ふ思けど立場民主党立場慰安所慰安婦存在研究所中膨大出資料等調査政府調査結果明ろふ思っり', '沖縄邪魔省代表沖縄県ろろ政策理解熱意伝矛盾思っ', '沖縄県けど実際問題本土分散難沖縄け過重負担行っ本音話り日本国家政策政策沖縄負担強沖縄代償っ礼そ部分必要思ね', '沖縄る県民投票り尊重っり辺野古基地くそ判断政府すべ思っり県民投票尊重考国土交通大臣原田副大臣ま', '既政府方針決めけど省地域自治体通直接金補助金出す沖縄県名護市多く県民辺野古移設強憤り示中不必要反発招くふ心配', '大臣立場辺野古問題沖縄皆方大変御迷惑けけど普天間飛行場極め世界最危険基地くす代替地申わけけどくほわり普天間返還基地返還含めっりそっわゆる跡地対策経済対策こっりっこ大臣沖縄担当大臣宮腰大臣熱心り説る大事ふ思', '大臣ょ報道六月二十三日沖縄戦没者追悼式大臣出席方向今政府側沖縄県側打診けど本当追悼気持ち沖縄県民気持ち臨まる固定化め危険普天間基地無条件撤去すべ負担め負担軽減むろ嘉手納以南問題統合計画負担軽減現実そ意味危険普天間基地無条件撤去っりりそ方向切りる改め強く求め思', '北澤大臣報告受けゲーツ米国防長官大変喜歓迎そけどそ結論沖縄県民理解努力結局県民望日米合意合意案県民く押けるるじゃょ']","['大臣ょ報道六月二十三日沖縄戦没者追悼式大臣出席方向今政府側沖縄県側打診けど本当追悼気持ち沖縄県民気持ち臨まる固定化め危険普天間基地無条件撤去すべ負担め負担軽減むろ嘉手納以南問題統合計画負担軽減現実そ意味危険普天間基地無条件撤去っりりそ方向切りる改め強く求め思', '北澤大臣報告受けゲーツ米国防長官大変喜歓迎そけどそ結論沖縄県民理解努力結局県民望日米合意合意案県民く押けるるじゃょ', '既政府方針決めけど省地域自治体通直接金補助金出す沖縄県名護市多く県民辺野古移設強憤り示中不必要反発招くふ心配']"
49,11,49_総理イラク派遣国民支持まり選挙結果与党勝っ国民イラク出す支持るそふっゃっ思今そ気持ち_水俣行っそ問題っこそ水俣問題協力惜まっけど本当第二水俣省外務省関係省庁是非願思_政治家我国日本内閣官房長官庁長官そ今っ国際機関どこ当前我国りどすべテロ撲滅ぜひ政治家哲学話_当時野党自民党随分相手国同意く行く安全確認行くく危険あ行く主張ござまけど残念邦人救出法案邦人輸送法案りま,"['総理イラク派遣国民支持まり選挙結果与党勝っ国民イラク出す支持るそふっゃっ思今そ気持ち', '水俣行っそ問題っこそ水俣問題協力惜まっけど本当第二水俣省外務省関係省庁是非願思', '政治家我国日本内閣官房長官庁長官そ今っ国際機関どこ当前我国りどすべテロ撲滅ぜひ政治家哲学話', '当時野党自民党随分相手国同意く行く安全確認行くく危険あ行く主張ござまけど残念邦人救出法案邦人輸送法案りま', '委員市長聞く省っく大臣沖縄担当大臣沖縄る小学校立ち入る問題ま学校長伺け児童御父兄少聞く米軍現場対応どそ現場感状況聞くべじゃっ', '委員ま言方同盟国くまど負担軽減ほろ既定路線司令部グアム移転意味恩着まくじゃあ加速金払よこ話ど不信感実議事録どめ外務省皆庁皆ぜひ認識', '今三分一昭和記念公園三分一陸上立川駐屯地あ三分一官公庁スペースこみ共有わけけど砂川地元国会議員砂川判決以上あそる忍びわけまょぜひ問題決着けこ', '与党中合意官邸総理提案ふ報道承っり', 'ソマリア海賊け対応先浜田大臣そ意向御答弁っまけど特別措置法シーシェパードみ排除説明り納得くわけけど恒久法る海賊対処法案け被害日本出', 'イラク派遣先申上げ例まざま外交専門的知見く裸形国民投票付政権交代後普天間問題ろろまけど給油支援問題まけど本当っり責任持っ結論導出り不安思部分']","['○長島（昭）委員ま言方同盟国くまど負担軽減ほろ既定路線司令部グアム移転意味恩着まくじゃあ加速金払よこ話ど不信感実議事録どめ外務省皆庁皆ぜひ認識', '○後藤（祐）委員市長聞く省っく大臣沖縄担当大臣沖縄る小学校立ち入る問題ま学校長伺け児童御父兄少聞く米軍現場対応どそ現場感状況聞くべじゃっ', 'ま道半政権りるりまけどぜひそ問題意識引続小野寺大臣持っ思ちょアルジェリア事案受け在外邦人保護めぐっ海空輸送定めりま法改正陸上輸送可能そ提案政府・与党中合意官邸総理提案ふ報道承っり']"
50,11,50_結局南シナ海警戒監視使飛行機機体整備パイロット育成含め行っこフィリピン軍南シナ海警戒監視部隊日本育成方向踏み出す今度ガズミン大臣合意るじゃ_空中給油機オスプレイど日本全国進め米軍一体化基地強化めるべ_省飛行ルートど米軍機訓練飛行情報提供米軍求めみ保有米軍機訓練情報明すま_最近削除省,"['結局南シナ海警戒監視使飛行機機体整備パイロット育成含め行っこフィリピン軍南シナ海警戒監視部隊日本育成方向踏み出す今度ガズミン大臣合意るじゃ', '空中給油機オスプレイど日本全国進め米軍一体化基地強化めるべ', '省飛行ルートど米軍機訓練飛行情報提供米軍求めみ保有米軍機訓練情報明すま', '最近削除省', '早期警戒衛星電波傍受衛星保有向け研究開発道開こ重大一言思', '日本空中警戒待機空中給油機導入理由米太平洋軍担任地域米軍空中給油支援訓練こ理由変わっわけ重大変更言わざる得ま', '政府有事際地上外国衛星空中警戒管制機ａｗａｃｓねａｗａｃｓ電磁波妨害装置開発進め意向宇宙利用正当考る', '戦略情報含む高度情報', '同時ミャンマー軍現政権承認けどロシア製戦略爆撃機ジェット戦闘機ヤク１３０中国製同戦闘機爆撃機ｋ８国連武器輸出ほ要請け実際ミャンマー導入事実本当アジア緊張どど増く中人道問題問題っり考ござ', '分析体制くる独自偵察衛星保有る宇宙平和利用国会決議反']","['日本空中警戒待機空中給油機導入理由米太平洋軍担任地域米軍空中給油支援訓練こ理由変わっわけ重大変更言わざる得ま', '戦略情報含む高度情報・分析体制くる独自偵察衛星保有る宇宙平和利用国会決議反', '最近削除省・早期警戒衛星電波傍受衛星保有向け研究開発道開こ重大一言思']"
51,10,51_通達言わ教訓言わま_自りそっｇｐｓ今最近ミサイル全部ｇｐｓ感知部品組み込まｇｐｓぽこっち相手方妨害る話る非常電子戦有効是非軍事情報当る明言わ聞けけど本当実際有事そざる得大臣是非深く御認識対応思_本当皆通常任務超活動わけ化学部隊方々話まけどり新福島県二十キロ圏内考新任務対応出くるふ感じま説明隊員方朝霞戻っすぐアフリカ方赴く話聞そっ中質疑りまけど設置法ど隊員縮小逆行じゃ真摯感じ次第_教訓作成必要部隊等聞取り得成果,"['通達言わ教訓言わま', '自りそっｇｐｓ今最近ミサイル全部ｇｐｓ感知部品組み込まｇｐｓぽこっち相手方妨害る話る非常電子戦有効是非軍事情報当る明言わ聞けけど本当実際有事そざる得大臣是非深く御認識対応思', '本当皆通常任務超活動わけ化学部隊方々話まけどり新福島県二十キロ圏内考新任務対応出くるふ感じま説明隊員方朝霞戻っすぐアフリカ方赴く話聞そっ中質疑りまけど設置法ど隊員縮小逆行じゃ真摯感じ次第', '教訓作成必要部隊等聞取り得成果', '基づ米軍間共同訓練図上演習具体的演習含め積み重ねござけどそっっり万一役立け当然ござ不断見直必要政府全体判断く', '即座発表米側協議時間差持っマスコミサハリン不時着っ言わまけど機影消既撃墜可能性高後わっけど実レーダー能力あ手見時間差置間ろろまざま協議政策上得る認識り点以上申ま', '十一時四分りまけど事故九時十八分本当機動力け三十分以内現場当然到着るけぜこく', '先話出ま今回二人犠牲者出状況派遣すべど判断上非常大一判断ポイント大事点含ま思', 'ロシア二月二十四日急襲言方思けどそ中わゆる宇宙サイバー電磁波言わるハイブリッド的領域攻撃重要基地攻撃爆撃み今回日米思り予算ｈｎｓ中共有話まけど米軍沖縄基地岩国基地各地基地急攻撃耐得る設備持っど非常心配りま', 'ま現地部隊現地起こっど情勢ど対応含め今ざ議論日報こっり得成果ちゃ蓄積そ話じゃ']","['本当皆通常任務超活動わけ化学部隊方々話まけどり新福島県二十キロ圏内考新任務対応出くるふ感じま説明隊員方朝霞戻っすぐアフリカ方赴く話聞そっ中質疑りまけど設置法ど隊員縮小逆行じゃ真摯感じ次第', '先話出ま今回二人犠牲者出状況派遣すべど判断上非常大一判断ポイント大事点含ま思', '通達言わ教訓言わま「教訓作成必要部隊等聞取り得成果」ま現地部隊現地起こっど情勢ど対応含め今ざ議論日報こっり得成果ちゃ蓄積そ話じゃ']"
52,10,52_行政改革反く既存組織整理統合予算膨脹く意味行政組織編成中考る思っり今後議論中与党同じ方向向っ結論出ろふ考り_良く悪く尖閣諸島沖中国船衝突事案以後国内国外日本外交日中二国間動注目中参議院外交委員会開わけけど政府国家国民皆真摯態度真剣取組示け官房長官委員会出席大変残念政治王道行く逃げ政治政治王道す忙中健康上理由っ五分十分一問自説明果す委員会発言くぐ態度るべ御指摘申上げ_維新党膨大法案十分国会審議通じ徹底的問題点洗出反対け反対まっり対案維新考国会審議通じ示海外活動海外派遣っり歯どめけ平和憲法趣旨専守国是点照っり歯どめける国民皆不安払拭思_省移行古く昭和三十九年閣議決定問題省移行本格審議改め時代経緯伺思っり国会提出まこ経緯ござ新く平成九年行革会議最終報告新国際情勢下我国基本問題政治場議論すべ課題こ庁省移行議論本格化承っり,"['行政改革反く既存組織整理統合予算膨脹く意味行政組織編成中考る思っり今後議論中与党同じ方向向っ結論出ろふ考り', '良く悪く尖閣諸島沖中国船衝突事案以後国内国外日本外交日中二国間動注目中参議院外交委員会開わけけど政府国家国民皆真摯態度真剣取組示け官房長官委員会出席大変残念政治王道行く逃げ政治政治王道す忙中健康上理由っ五分十分一問自説明果す委員会発言くぐ態度るべ御指摘申上げ', '維新党膨大法案十分国会審議通じ徹底的問題点洗出反対け反対まっり対案維新考国会審議通じ示海外活動海外派遣っり歯どめけ平和憲法趣旨専守国是点照っり歯どめける国民皆不安払拭思', '省移行古く昭和三十九年閣議決定問題省移行本格審議改め時代経緯伺思っり国会提出まこ経緯ござ新く平成九年行革会議最終報告新国際情勢下我国基本問題政治場議論すべ課題こ庁省移行議論本格化承っり', '周辺事態定義議論く中与党間ろろ話合中問題一出思', '例極め危険状況発射兆候先冒頭申上げ庁事務次官総理随行日本あける果庁トップ内閣総理大臣日本不在るど危機管理上果許るどふ当然思わけ', '中国領海侵入くるこっ見る中総理稲田大臣即刻罷免ぜひ願特別監察出暁安保委員会閉会中審査筆頭理事間合意理事懇合意ぜひ行っく二点願申上げ思ょ', '上ｐｋｏ法律くっ社会党野党社会党与党一角担村山総理大臣出そ状況一ろろ経緯部隊武器使用認めっけど総理社会党出状況現実隊員送り出立場庁長官リーダーシップ発揮従来法律上考方改めるべ法改正すべ申上げり', 'そそ今回承認案件昨年四月付議審議まま解散廃案聞り承認案件外交上上党派超極め重要認識必要思大変御無礼ま国権最高機関国会行政府ど御認識承認案件持ち確認思', 'こっ三角形構造周到準備常未知現場起こり得る完全排除思けど法案閣議決定当っ安倍総理最高指揮官閣法出す内閣長今パネル御紹介事態生じる可能性常念頭置るべ思総理御所見伺思']","['省移行古く昭和三十九年閣議決定問題省移行本格審議改め時代経緯伺思っり国会提出まこ経緯ござ新く平成九年行革会議最終報告新国際情勢下我国基本問題政治場議論すべ課題こ庁省移行議論本格化承っり', '維新党膨大法案十分国会審議通じ徹底的問題点洗出反対け反対まっり対案維新考国会審議通じ示海外活動海外派遣っり歯どめけ平和憲法趣旨専守国是点照っり歯どめける国民皆不安払拭思', '上ＰＫＯ法律くっ社会党野党社会党与党一角担村山総理大臣出そ状況一ろろ経緯部隊武器使用認めっけど総理社会党出状況現実隊員送り出立場庁長官リーダーシップ発揮従来法律上考方改めるべ法改正すべ申上げり']"
53,10,53_国務大臣_岡田克也君_恐く自民党皆考方セーフガード加わり加わる入ふ見感じま_川口委員申上げ政権交代外交大事部分当然継承すべそふ思っり,"['国務大臣', '岡田克也君', '恐く自民党皆考方セーフガード加わり加わる入ふ見感じま', '川口委員申上げ政権交代外交大事部分当然継承すべそふ思っり', '岡田克也君申上げテロ屈撤退方針異唱ま', '岡田克也君テロ屈形撤退べり', '太田大臣件関関公明党皆様期待非常大ござ', '唯一目的宣言先言ま消極的比べるハードル高ふ思っり', '麻生外務大臣ょ少大局的議論外交けふ思っり', '前原国務大臣問題どちぞ重要性思っり']","['○国務大臣（細野豪志君）恐く自民党皆考方セーフガード加わり加わる入ふ見感じま', '○国務大臣（岡田克也君）今議論聞りままる政府員命軽じそ御質問容認ま', '○国務大臣（岡田克也君）唯一目的宣言先言ま消極的比べるハードル高ふ思っり']"
