Topic,Count,Name,Representation,Representative_Docs
38,17,38_ショック後景気落ち我国三_一一後力事故影響こふ認識り以前話りり売り込み方先後藤委員少議論ままま改善余地じゃこふ考り_茂木国務大臣ビジネス言方適切言葉ど捉る思けど恐く機構ビジネスこっる想定く思っりま言っみ国際貢献まざま我国力安全性向上そっ責務進める国際協調一環進める思_若干ビジネス言葉適切ど思ま日本まざまインフラ輸出進める中例鉄道水ビジネスこっトップセールス含めま国際的売り込くクールジャパンそ思,"['ショック後景気落ち我国三', '一一後力事故影響こふ認識り以前話りり売り込み方先後藤委員少議論ままま改善余地じゃこふ考り', '茂木国務大臣ビジネス言方適切言葉ど捉る思けど恐く機構ビジネスこっる想定く思っりま言っみ国際貢献まざま我国力安全性向上そっ責務進める国際協調一環進める思', '若干ビジネス言葉適切ど思ま日本まざまインフラ輸出進める中例鉄道水ビジネスこっトップセールス含めま国際的売り込くクールジャパンそ思', '日本場合風一定まギアシャフトよく壊る種製造業っる方皆知っる思一番外国場合常一定偏西風一定風力吹全然日本場合違点計算差く意識力安全性確保上当然配慮コスト非常大配慮払わねぬ思っり', '承知限りり米国フランス日本ロシア力発電わゆる力発電大国類国思各国意見っり取り組まり思っり', '我国高技術基づく力利用まざま技術協力自身多く国々引続高く評価どこる十分考る必要ふ思っりけど我国全体こる多く国々期待こる思エネルギー政策議論すべ点全く引続議論点ろ思', '基本的感じ体系東日本大規模こそ国国家命運左右そ大規模災害一多重災害複合的連鎖起こっくる力対象そ複合災害法律ど対象っじゃふ思っり', '初動動事故大くる収束国民不安与る与含め初動大切思けど点アメリカ技術導入日米力協定結アメリカ緊密りり中ぜアメリカ情報言わる事態ちょっ理解思っり', '他方地元ど説明そ基本的理解含めり専門的知識トリチウム含む水そそ世界中海洋放出そそ今日本普通今当前出そふ説明くけどく嫌ふりそ御意見非常強']","['まそっ社会我国くっけるどまざま検討進めけ前提り場合例既力発電使わ燃料等安全管理等含め少く二十年三十年使わ燃料等管理等含め将来わっ我国力技術っり高安全性持っ確保けふ思っり', '○茂木国務大臣ビジネス言方適切言葉ど捉る思けど恐く機構ビジネスこっる想定く思っりま言っみ国際貢献まざま我国力安全性向上そっ責務進める国際協調一環進める思', '今っゃっ数字一方イタリアフランス見我国一桁違額出直近多分リーマン・ショック後景気落ち我国三・一一後力事故影響こふ認識り以前話りり売り込み方先後藤委員少議論ままま改善余地じゃこふ考り']"
39,16,39_こっ取り組み通じま今後る限り依存度低減くこ方向検討進めまり考り_そっ中最終的る限り依存度低下考り_見る限り依存度低減く_確保ま力協定役割認識り,"['こっ取り組み通じま今後る限り依存度低減くこ方向検討進めまり考り', 'そっ中最終的る限り依存度低下考り', '見る限り依存度低減く', '確保ま力協定役割認識り', '様々ま依存度低減くこ方針取り組み思っり', '力ま申上げり様々努力ま依存度低減考り', '依存社会くり', '上従来計画比べ依存度段階的下げざる得大方針っりふ思っり', '上先申上げま日本エネルギー政策考る場合依存度段階的下げく', 'る限り依存度低減くこ方向沿っ判断当然考り']","['確保ま力協定役割認識り', '上先申上げま日本エネルギー政策考る場合依存度段階的下げく', '上従来計画比べ依存度段階的下げざる得大方針っりふ思っり']"
40,16,40_一方立地地域どり高経年化炉運転期間制限設け不安声寄りま東電第一福島第一事故踏ま制限設け現行規定趣旨考慮すべ意見ござま_会計ルール見直す適当整理わけま沿っ十月一日関係省令方変るわけま廣瀬社長答弁ま改正すぐ直接料金値上げる考り_上ま力電気事業法炉等規制法改正既存力発電所運転期間在り方令和二年七月力規制委員会見解発表りま踏ま利用政策立場利用規制観点改め法制上整理っり改め峻別必要課題認識りま_会計制度円滑安全行上適切会計専門家等構成係る会計制度検証ワーキングチーム御審議ま結果力発電一体事業考方立ちま料金,"['一方立地地域どり高経年化炉運転期間制限設け不安声寄りま東電第一福島第一事故踏ま制限設け現行規定趣旨考慮すべ意見ござま', '会計ルール見直す適当整理わけま沿っ十月一日関係省令方変るわけま廣瀬社長答弁ま改正すぐ直接料金値上げる考り', '上ま力電気事業法炉等規制法改正既存力発電所運転期間在り方令和二年七月力規制委員会見解発表りま踏ま利用政策立場利用規制観点改め法制上整理っり改め峻別必要課題認識りま', '会計制度円滑安全行上適切会計専門家等構成係る会計制度検証ワーキングチーム御審議ま結果力発電一体事業考方立ちま料金', '一方上利用規制利用規制要力発電所年使規制委員会関知問題じゃ見解出エネルギー政策観点利用規制経済産業省行理解りけど経済産業省現在検討案従来四十年足す二十年基本的枠組み残上上停止期間炉脆化行わろ停止期間四十プラス二十除外検討行わ考り', 'バックフィット制度導入初め新規制運転終了後一定期間わっ放射性物質安全管理必要ちょっ普通工場違そっ実態踏ま係る現行会計制度必要財務的基盤確保上適切どこ検証必要考り', 'そっ中七月新規制基準導入先立ちま既六月時点現行料金', 'こ踏ままけど規制庁炉運転停止期間令和二年ぐ一度議論思けど期間炉劣化評価考事務方確認思', '加今般新高経年化規制炉等規制法基づ運転開始三十年超運転場合十年以内ご技術評価行こ厳格化行高頻度厳格審査行わる理解り', '国務大臣今般運転期間係る条文法改正令和二年七月力規制委員会利用く期間認める力利用政策判断見解まめ示踏まあく条文上整理利用規制観点峻別電事法炉規法二再整理大目的一']","['こ踏ままけど規制庁炉運転停止期間令和二年ぐ一度議論思けど期間炉劣化評価考事務方確認思', '○西村（康）国務大臣今般運転期間係る条文法改正令和二年七月力規制委員会利用く期間認める力利用政策判断見解まめ示踏まあく条文上整理利用規制観点峻別電事法炉規法二再整理大目的一', 'そっ中七月新規制基準導入先立ちま既六月時点現行料金・会計制度円滑安全行上適切会計専門家等構成係る会計制度検証ワーキングチーム御審議ま結果力発電一体事業考方立ちま料金・会計ルール見直す適当整理わけま沿っ十月一日関係省令方変るわけま廣瀬社長答弁ま改正すぐ直接料金値上げる考り']"
41,15,41_政府今後協定在り方含め日米力協力様々課題米国間緊密連携く考_上日印力協定ま教訓生安全対策等支援積極的推進け観点協定教訓反映ょ教思_二階国務大臣先来びび御答弁申上げり今回日中会談まエネルギー分野環境面五月積極的フォーラム開催約束わけそ中力安全確保関ど当然中国アジアひ世界エネルギー安定供給確保観点思地球環境問題対応重要日中両国点パートナー協力く大重要考り_観光日韓パートナーシップ力安全防災復興観光分野今後二国間協力進めく一致りまるべ成果上る会談行わ取り上げ内容適切考り,"['政府今後協定在り方含め日米力協力様々課題米国間緊密連携く考', '上日印力協定ま教訓生安全対策等支援積極的推進け観点協定教訓反映ょ教思', '二階国務大臣先来びび御答弁申上げり今回日中会談まエネルギー分野環境面五月積極的フォーラム開催約束わけそ中力安全確保関ど当然中国アジアひ世界エネルギー安定供給確保観点思地球環境問題対応重要日中両国点パートナー協力く大重要考り', '観光日韓パートナーシップ力安全防災復興観光分野今後二国間協力進めく一致りまるべ成果上る会談行わ取り上げ内容適切考り', '政府米国間円滑緊密力協力確保すべく今後日米力協定方含め日米力協力まざま課題緊密検討協議く考', '政府ま米国間円滑緊密力協定確保すべく日米力協力係る様々課題引続米国間緊密連携まり存じり', '我国力協力幅広エネルギー協力進める重要認識り再生可能エネルギー係る系統安定化始め日印間様々協力対話進めくこ取組大変重要日印首脳会談等こ協力議論行っ承知り', '問題政府内議論調整一定時間必要御理解思外務省ま力艦安全地元信頼維持く重要性強く認識り', '力分野協力高水準力安全実現目指ベトナム側協議進め思っり', '例日中間関日中力協定基づ定期的日中力協議開催りま場通じ活用様々情報収集交換行っるけど先申上げ今般日中韓首脳会議通じ今後更力安全分野連携強化必要ど三国共通認識議論るふ理解り']","['他方日韓首脳会談日韓力安全イニシアチブ東北地方復興・観光日韓パートナーシップ力安全防災復興観光分野今後二国間協力進めく一致りまるべ成果上る会談行わ取り上げ内容適切考り', '政府今後協定在り方含め日米力協力様々課題米国間緊密連携く考', '政府今後協定在り方含め日米力協力様々課題米国間緊密連携く考']"
42,15,42_こ法律制度っり稼働進める進めくま大事考り_こ産業関係考産業行政よ形進めこ力エネルギーっり活用けそ現実思っり_様々観点力政策ま大事っぱり国民信頼安心あろ思_是非こ枠組みっり活用我国まっり力安全貢献考,"['こ法律制度っり稼働進める進めくま大事考り', 'こ産業関係考産業行政よ形進めこ力エネルギーっり活用けそ現実思っり', '様々観点力政策ま大事っぱり国民信頼安心あろ思', '是非こ枠組みっり活用我国まっり力安全貢献考', '推進立場物言っま', '大切施策一力政策我国っ大切施策っり進めけけ認識り', '全く同じ思るけ早く力依存成り立社会くっく', '中将来向け力ど考くそ政策くる大事思っり', '上力委員会指摘スリーマイル日本同じ資本主義社会ござそ中どっ勉強み思', 'ゆ意味力安全神話完全崩壊まっそ考り']","['ゆ意味力安全神話完全崩壊まっそ考り', '様々観点力政策ま大事っぱり国民信頼安心あろ思', 'こ産業関係考産業行政よ形進めこ力エネルギーっり活用けそ現実思っり']"
43,15,43_こ認識力協定まっり力平和利用協力行当っ核不拡散視点相手力政策相手国日本信頼期待日本力安全技術っり導入相手国考方こっ総合的勘案個別検討くこっ姿勢当面臨け考り_そっ観点インド間力協定議論続けわけ一応大合意大枠り大筋合意引続っり議論っり体制くっくべ課題考_法的っり確保相手国力協定認識り_外交上無礼当るこ考方力協定交渉段階びび交渉行わ先方交渉団長トルコ力庁長官以下交渉団長交渉団対ま正式我国考方対応びび説明りトルコ側こ我国考方理解得承知,"['こ認識力協定まっり力平和利用協力行当っ核不拡散視点相手力政策相手国日本信頼期待日本力安全技術っり導入相手国考方こっ総合的勘案個別検討くこっ姿勢当面臨け考り', 'そっ観点インド間力協定議論続けわけ一応大合意大枠り大筋合意引続っり議論っり体制くっくべ課題考', '法的っり確保相手国力協定認識り', '外交上無礼当るこ考方力協定交渉段階びび交渉行わ先方交渉団長トルコ力庁長官以下交渉団長交渉団対ま正式我国考方対応びび説明りトルコ側こ我国考方理解得承知', '基本法ま先繰り返っ申上げりど平和利用担保当ま核不拡散考慮十分行っ上力平和利用不可欠力安全核物質管理分野二国間多国間まざま協力実施り答りり政府まちエネルギー政策他力基本法等々基づ非核三原則維持っ申上げり', '力関連資機材相手国平和利用不拡散ちゃ維持こ協定確保ｉａｅａ保障措置っり確認そっ協定こっ協定ロシア核利用問題こ平和利用枠組みっりめる協定大変重要意味持協定認識り', '先申上げ力協定一旦締結場合相手国平和利用核平和利用枠めるｉａｅａっり審査保障措置行こ内容内容守るどちろ大事協定今我国方破棄逆国際社会くロシア間違っメッセージ発こっ点考け考', '先協定位置づけ話ま今申上げま方針相手国力平和利用貢献ま大前提平和利用け核不拡散見地っり前向けこっ考方', '他方核軍縮核不拡散点見地見るｎｐｔ加入インドわゆる力技術協力そっ行ｎｐｔ基礎礎不拡散核軍縮っりちょっそ簡単よわけく話ま注意深く検討ぬ思っり', '他方二国間力協定ま先話まけど民生用力進める当っ力平和的利用確保目的法的枠組みま核防護安全核セキュリティーどこっ協定趣旨わっくるわけ法的枠組み定める理解ござ']","['他方核軍縮核不拡散点見地見るＮＰＴ加入インドわゆる力技術協力そっ行ＮＰＴ基礎礎不拡散核軍縮っりちょっそ簡単よわけく話ま注意深く検討ぬ思っり', '先協定位置づけ話ま今申上げま方針相手国力平和利用貢献ま大前提平和利用け核不拡散見地っり前向けこっ考方', '不拡散セーフガーズ中入っわけござ濃縮再処理禁止再移転事前同意制すべこっ担保中他国力協定結く基準まり考り']"
44,15,44_そ観点立今回政府出スキーム関ろろ主体複雑分過ぎろ_ちょっま事務局形決めまこそ独立性問題わりそ話力規制委員会方法的乗り越るけ様々取組担当大臣手伝る全力っ考り_現実っり予算確保る努力要望っり逆中るけ立ち入る領域ふ思発言控形力規制委員会スタートる努力まりふ思っり_技術系職員力っりっく意味ノーリターンるけ徹底思っ,"['そ観点立今回政府出スキーム関ろろ主体複雑分過ぎろ', 'ちょっま事務局形決めまこそ独立性問題わりそ話力規制委員会方法的乗り越るけ様々取組担当大臣手伝る全力っ考り', '現実っり予算確保る努力要望っり逆中るけ立ち入る領域ふ思発言控形力規制委員会スタートる努力まりふ思っり', '技術系職員力っりっく意味ノーリターンるけ徹底思っ', '恐く岸委員先安全哲学意味っゃっそ趣旨思そ含め力安全政策検証検討対象ふ考ござ', '力発電触専門家るけど事業者っり一線引厳く客観的判断る人選け', '逆非常危機感持っり力規制分野場合力運営そ面まけど分野専門的人材果集まるろ', '力委員会役割見くっりアピール強化くま考けけ', '前ｓｐｅｅｄｉちっシミュレーション大分り取り文部科学省力安全委員会あオンサイト保安院りぞべ役割分担非常不明確結局活用っ痛恨思ござ', '保安院移籍形る自然形あろふ思っ']","['前ＳＰＥＥＤＩちっシミュレーション大分り取り文部科学省力安全委員会あオンサイト保安院りぞべ役割分担非常不明確結局活用っ痛恨思ござ', '力安全・保安院ちろっり専門家るわけけど諸外国そ検査機関比較本当意味専門家どぐ関十分現在思っりま', 'そ意味り人間力安全・保安院移籍形る自然形あろふ思っ']"
45,15,45_御指摘り政府行っ支出中東京電力事故相当因果関係含ま可能性高思っり当然最終的東京電力求償べ思っり_御指摘アメリカ送付モニタリング結果当時適切共有活用っけく間関連事故関連情報公開各省徹底出す繰り返指摘対応わ今明る出大変遺憾思っござ_茂木国務大臣函館市昨日付大間炉設置許可無効確認等求める訴訟東京地方裁判所提起承知り_茂木国務大臣先辻元議員御質問伺っりま汚染水事故処理対策国挙げ与野党く進め提案取り入思っり,"['御指摘り政府行っ支出中東京電力事故相当因果関係含ま可能性高思っり当然最終的東京電力求償べ思っり', '御指摘アメリカ送付モニタリング結果当時適切共有活用っけく間関連事故関連情報公開各省徹底出す繰り返指摘対応わ今明る出大変遺憾思っござ', '茂木国務大臣函館市昨日付大間炉設置許可無効確認等求める訴訟東京地方裁判所提起承知り', '茂木国務大臣先辻元議員御質問伺っりま汚染水事故処理対策国挙げ与野党く進め提案取り入思っり', '枝野国務大臣ｓｐｅｅｄｉ一番典型思必要情報十分伝達っ今回事故対応大変大教訓ふ思っり', '枝野国務大臣正確申上げる除染費用事故相当因果関係範囲東京電力求償べろふ思っり', '枝野国務大臣御指摘り状況収束炉力関連専門家皆どままざま専門家皆英知結集く必要ふ思っり', '枝野国務大臣御指摘り今回福島事故至っ五十年来政府専門家含め力わっ全信頼失わ状況思っ', '枝野国務大臣御指摘り今回事故ま東京電力経営財務わゆるデューデリ行っ結果東京電力限全体総括原価方式問題点幾浮び上っ思っり', '枝野国務大臣御指摘り三月十一日以降先話り政府政治責任負わけ思っ']","['○国務大臣（枝野幸男君）御指摘アメリカ送付モニタリング結果当時適切共有活用っけく間関連事故関連情報公開各省徹底出す繰り返指摘対応わ今明る出大変遺憾思っござ', '○国務大臣（枝野幸男君）御指摘り政府行っ支出中東京電力事故相当因果関係含ま可能性高思っり当然最終的東京電力求償べ思っり', '○国務大臣（枝野幸男君）安全性確保上わゆるテロど対応重要必要十分認識り']"
46,15,46_ど基本方針尊重同時安全確保大前提大前提ち上力研究開発利用っくスタンス大事頑張っまり思_り国責任持っ力政策重要性信頼性説明責任果く大事ろふ思っり_点技術他技術同様一度事故起事故影響甚大リスク一層低減多層防護徹底安全最優先考力技術利用行べ認識り_御案内り力基本法力開発利用推進将来エネルギー資源確保書わけあわ今回改正一条学術進歩産業振興同時地球温暖化防止図る改め明記ど福島第一事故教訓っ忘基本方針中今回安全神話陥るっ反省法制上初め安全神話言葉憲政史上初め法令用語使わけ,"['ど基本方針尊重同時安全確保大前提大前提ち上力研究開発利用っくスタンス大事頑張っまり思', 'り国責任持っ力政策重要性信頼性説明責任果く大事ろふ思っり', '点技術他技術同様一度事故起事故影響甚大リスク一層低減多層防護徹底安全最優先考力技術利用行べ認識り', '御案内り力基本法力開発利用推進将来エネルギー資源確保書わけあわ今回改正一条学術進歩産業振興同時地球温暖化防止図る改め明記ど福島第一事故教訓っ忘基本方針中今回安全神話陥るっ反省法制上初め安全神話言葉憲政史上初め法令用語使わけ', '安全神話陥り事故防止っ真摯反省表現盛り込みま今後っ忘るく事故防止安全対策最優先取り組くそ方針力基本法明記', '安全最優先考方福島第一事故っ忘るく反省教訓上立っ進めふ考り', '基本方針最後福島復興再生全力取り組む方針力利用当っ事故反省教訓ひ忘安全神話陥るく安全性最優先大前提明記り', '力安全リスク常不断見直時点最善尽く安全性確保リスク備く必要ふ思っり', '力利活用当っ安全神話陥っ事故反省教訓っ忘るくる事情安全性安全確保最優先取り組くござ', '今後力活用続ける上安全神話陥っ悲惨事故防げっ反省ひ忘るくる事情安全性優先く重要']","['そ中今回改め憲政史上初め安全神話言葉使るわけ安全神話陥っ福島第一事故反省明記含め利用係る基本原則改め明記点力政策全体整理中必要改正ど考ござ', '上力利活用当っま安全神話陥っ東電福島第一事故反省教訓っ忘わけま今回改正案中力基本法中安全神話言葉書込みま日本法制史上初初め思っ忘胸刻み安全性最優先取り組む示', '上三・一一大震災津波問題力所管立場過酷事故備複合災害備十分っ規制関独立規制機関っこ反省立ち同時安全神話寄りっこっ教訓今後対策十分生思っり']"
47,15,47_安全性確認判断尊重進め思っり_規制委員会安全性確認動す_規制委員会ま安全性確認進め考_安全確認場合判断尊重進め考り,"['安全性確認判断尊重進め思っり', '規制委員会安全性確認動す', '規制委員会ま安全性確認進め考', '安全確認場合判断尊重進め考り', '安全性確保大前提力規制委員会新規制基準適合認め場合判断尊重地元理解得進めく政府変わぬ基本的方針ござ', '安全委員会安全確認限り得ま', '力規制委員会安全認め限り一方安全認め場合判断尊重進め思っり', '力規制委員会安全認め限りま安全認め場合判断尊重進め考り', '力規制委員会厳格審査クリアみ運転る方針変わる認識り', '全く進段階判断力規制委員会行中基幹エネルギーそ位置づけく']","['規制委員会ま安全性確認進め考', '安全性確認判断尊重進め思っり', '安全性確認判断尊重進め思っり']"
48,15,48_けるく先申上げり石炭火力世界一日本_そり定期検査次々入っすべ来年四月ゼロり間本当電力供給仕事電力安定供給っり頑張けけふ考り_現状ま稼働りま例火力定期点検延長老朽化火力増等々行っりま電力事情需給事情予断許すそふ思っり_御案内り今全部まる中老朽化火力増等々行っりま需給安定万全期すこっ重要考り,"['けるく先申上げり石炭火力世界一日本', 'そり定期検査次々入っすべ来年四月ゼロり間本当電力供給仕事電力安定供給っり頑張けけふ考り', '現状ま稼働りま例火力定期点検延長老朽化火力増等々行っりま電力事情需給事情予断許すそふ思っり', '御案内り今全部まる中老朽化火力増等々行っりま需給安定万全期すこっ重要考り', '全くゼロるどま今後けど昨年夏相当力供給電力量少くる間違ま', '先生話りままざま事故等確今国民力エネルギー不安広っ憂慮るござ', '今状況確けど仮稼働く燃料以上防災問題取り組まけりま', '上力発電所近部分今り方立法論十分承けふ思っり', '三月十一日教訓踏まエネルギー需給ちろ大事けど一層力安全方優先ふ思っり', 'ロボット実事故発災直後動疑問呈わけけど非常早段階改良進めま今こそ炉建屋二階三階行っ水サンプリングる今主力ロボットりま改め感じ日本技術高こ状況順応性高見事実証考り']","['そり定期検査次々入っすべ来年四月ゼロり間本当電力供給仕事電力安定供給っり頑張けけふ考り', 'ま全体エネルギー情勢考り力発電必要性身み痛感り基本的り皆御理解得力発電開発進めくちゃぬ', '三月十一日教訓踏まエネルギー需給ちろ大事けど一層力安全方優先ふ思っり']"
49,14,49_家庭部門等省エネ進めるグリーンｉｔ促進まり_エネルギー安定供給二酸化炭素排出量削減寄与力発電基幹電源位置付け引続推進まり_エネルギー安定供給二酸化炭素排出量削減寄与力発電基幹電源位置づけ引続推進まり_ｃｏ2削減長期的エネルギー需要考力重要認識共有,"['家庭部門等省エネ進めるグリーンｉｔ促進まり', 'エネルギー安定供給二酸化炭素排出量削減寄与力発電基幹電源位置付け引続推進まり', 'エネルギー安定供給二酸化炭素排出量削減寄与力発電基幹電源位置づけ引続推進まり', 'ｃｏ2削減長期的エネルギー需要考力重要認識共有', '力発電施設等立地地域振興件', '力供給安定性経済性優発電過程二酸化炭素排出ゼロエミッション電源エネルギー安定供給地球温暖化対策基幹エネルギー安全確保大前提積極的推進必要', '供給安定性経済性優発電過程二酸化炭素排出力発電安全確保大前提一層推進業務', '供給安定性経済性すぐ発電過程二酸化炭素排出力発電安全確保大前提一層推進業務', '二酸化炭素排出供給安定性すぐ力発電極め重要認識り', 'エネルギー安定供給地球温暖化対策両立引続力必要規模持続的活用く方針維持力規制委員会安全確認安全大前提基本変わるま']","['エネルギー安定供給二酸化炭素排出量削減寄与力発電基幹電源位置づけ引続推進まり', '供給安定性経済性すぐ発電過程二酸化炭素排出力発電安全確保大前提一層推進業務・家庭部門等省エネ進めるグリーンＩＴ促進まり', '供給安定性経済性優発電過程二酸化炭素排出力発電安全確保大前提一層推進業務・家庭部門等省エネ進めるグリーンＩＴ促進まり']"
50,14,50_現在事業者新規制基準照安全性向上取組積極的行わり事業者力規制委員会申請場合新規制基準基づるけ速安全性評価確認る考り_昨年力施設検査制度改正安全規制導入品質保証品質保証観点る調査検討管理面各防止対策徹底るべそ考り_新規制安全規制具体化的確安全審査向け官民体制整備進めほ申上げ新規制具体化含め力規制委員会運営判断当然引続独立行わるべ考り_山岡委員事前り事故対応計画そ事業者提出見く力規制委員会役割思っり,"['現在事業者新規制基準照安全性向上取組積極的行わり事業者力規制委員会申請場合新規制基準基づるけ速安全性評価確認る考り', '昨年力施設検査制度改正安全規制導入品質保証品質保証観点る調査検討管理面各防止対策徹底るべそ考り', '新規制安全規制具体化的確安全審査向け官民体制整備進めほ申上げ新規制具体化含め力規制委員会運営判断当然引続独立行わるべ考り', '山岡委員事前り事故対応計画そ事業者提出見く力規制委員会役割思っり', '同時規制基準クリアすこく事業者関係者安全性取組取組積極的行どリスク低減向けゆまぬ取組必要こふ考り', '力規制委員会設置後現時点間安全確認手続必要る具体的案件ござま案件るっり制度設計る検討急思っり', '力規制委員会中今更田委員長運営方針客観的科学的根拠基づ審査行規制推進分離審査透明性こっ強く意識審査行わふ認識り点評価り', '力発電所審査体制強化審査プロセス効率化合理化審査過程主論点等公表審査効率化審査内容共通案件同じチーム担当ど審査官機動的配置様々取組力規制委員会行っ承知り', '力発電所安全審査効率化過去審査主要論点ど公表事業者予見性向上審査内容共通案件同じチーム担当ど審査官機動的配置様々取組力規制委員会行以上効率化努めく承知り', '具体的力施設係る安全審査種々安全基準策定等るけプロセス公開くルール設定必要考り']","['現在事業者新規制基準照安全性向上取組積極的行わり事業者力規制委員会申請場合新規制基準基づるけ速安全性評価確認る考り', '○山岡委員事前り事故対応計画そ事業者提出見く力規制委員会役割思っり', '力規制委員会中今更田委員長運営方針客観的科学的根拠基づ審査行規制推進分離審査透明性こっ強く意識審査行わふ認識り点評価り']"
51,14,51_そ中福島第一力発電所事故後ま事故当事国力損害国際的賠償制度構築貢献我国責務ｃｓｃ発効後近隣諸国等働け行アジア環太平洋地域等国際的力損害賠償枠組み構築努めく必要認識我国早期ｃｓｃ締結必要考_近年りまアジアま力利用拡大著く進展御指摘ｃｓｃ我国締結す発効こっ状況至っ福島第一事故受けｉａｅａ等国際場裏国際的力損害賠償制度構築一層重要性累次確認こっ国際的動こっ踏ま被害者救済我国法制度整合性等観点考慮ｃｓｃ締結可能性検討行っ次第_福島第一力発電所事故当事国力損害国際的賠償制度構築貢献我国責務まｃｓｃ発効後近隣諸国等働け行アジア環太平洋地域等国際的力損害賠償枠組み構築努めく必要考ま_福島第一事故当事国国際的力賠償制度構築貢献我国責務考りこ考方我国まｃｓｃ早期締結発効中国韓国初め近隣諸国働けアジア地域等国際的力賠償制度枠組み構築っり努め考,"['そ中福島第一力発電所事故後ま事故当事国力損害国際的賠償制度構築貢献我国責務ｃｓｃ発効後近隣諸国等働け行アジア環太平洋地域等国際的力損害賠償枠組み構築努めく必要認識我国早期ｃｓｃ締結必要考', '近年りまアジアま力利用拡大著く進展御指摘ｃｓｃ我国締結す発効こっ状況至っ福島第一事故受けｉａｅａ等国際場裏国際的力損害賠償制度構築一層重要性累次確認こっ国際的動こっ踏ま被害者救済我国法制度整合性等観点考慮ｃｓｃ締結可能性検討行っ次第', '福島第一力発電所事故当事国力損害国際的賠償制度構築貢献我国責務まｃｓｃ発効後近隣諸国等働け行アジア環太平洋地域等国際的力損害賠償枠組み構築努めく必要考ま', '福島第一事故当事国国際的力賠償制度構築貢献我国責務考りこ考方我国まｃｓｃ早期締結発効中国韓国初め近隣諸国働けアジア地域等国際的力賠償制度枠組み構築っり努め考', '福島第一事故当事国国際的力賠償制度構築貢献我国責務考', '福島事故当事国我国ｃｓｃ早期締結発効通じ積極的国際的賠償制度構築貢献責務ふ考りけど外務大臣考聞願ふ思', '我国ｃｓｃ早期締結発効近隣諸国等っり働け行国際的力賠償制度枠組み構築努め考り', '我国まｃｓｃ締結早期発効寄与近隣諸国等働け力事故損害国際的賠償制度構築貢献考り一方ｉａｅａ場力損害賠償責任一国際的制度構築促進議論行わこ議論積極的貢献考', '国際的拠出金制度枠組み構築他国発生力事故我国国民損害受け場合備る意義ふ思', 'アジア地域等国際的力平和利用拡大中中国韓国含む各国力賠償国際的ルール従っ越境損害含め被害者保護資法制度整備大変重要考り']","['我国まＣＳＣ締結早期発効寄与近隣諸国等働け力事故損害国際的賠償制度構築貢献考り一方ＩＡＥＡ場力損害賠償責任一国際的制度構築促進議論行わこ議論積極的貢献考', 'そ中福島第一力発電所事故後ま事故当事国力損害国際的賠償制度構築貢献我国責務ＣＳＣ発効後近隣諸国等働け行アジア環太平洋地域等国際的力損害賠償枠組み構築努めく必要認識我国早期ＣＳＣ締結必要考', 'そ中福島第一力発電所事故後ま事故当事国力損害国際的賠償制度構築貢献我国責務ＣＳＣ発効後近隣諸国等働け行アジア環太平洋地域等国際的力損害賠償枠組み構築努めく必要認識我国早期ＣＳＣ締結必要考']"
52,14,52_増すべど全く思っま_国る部分国っり前面出加速福島復興っり進め考り_割そじゃど判断非常問題る思_依存方り見直ざる得あろ,"['増すべど全く思っま', '国る部分国っり前面出加速福島復興っり進め考り', '割そじゃど判断非常問題る思', '依存方り見直ざる得あろ', '使簡単る言りま使相当楽りよ', '今立地ま進け余っ', '上ビジネス言方ど捉るわけま今後ち議論けけ思っり', 'まり続よ自然人集まる思よ', 'そ考方立っ上力力こるふ思っり', 'そ力監視るわけり思']","['増すべど全く思っま', 'そ事故受けり認め難そ大社会情勢考り', '割そじゃど判断非常問題る思']"
53,14,53_力る事情安全性最優先自然災害対応含め今後独立性高力規制委員会厳格規制行っく方針変わりま_今後高独立性有力規制委員会厳格規制行っく方針変わりま_科学的見地力安全確保く上今後高独立性有力規制委員会世界最厳言わる基準基づ規制行っく方針全く変わりござま_科学的技術的観点力安全性確保く上独立性高力規制委員会厳格規制行っく方針今後全く変わりま,"['力る事情安全性最優先自然災害対応含め今後独立性高力規制委員会厳格規制行っく方針変わりま', '今後高独立性有力規制委員会厳格規制行っく方針変わりま', '科学的見地力安全確保く上今後高独立性有力規制委員会世界最厳言わる基準基づ規制行っく方針全く変わりござま', '科学的技術的観点力安全性確保く上独立性高力規制委員会厳格規制行っく方針今後全く変わりま', '現在専門的客観的立場国際力機関ｉａｅａレビュー確認く明確り徹底安全性透明性確保る重要ふ思っり', '点今後高独立性持っ力規制委員会厳格規制行っく方針変わりま', '力る事情安全性最優先今後独立性高力規制委員会厳格規制行っく方針変わりま', '前提上力規制委員会世界最厳レベル規制基準基づ徹底的審査行っ承知り', '今後高独立性有力規制委員会厳格規制行っく方針全く変わるま', '一基本的思シノッププロジェクト安全性ま一義的トルコ政府責任判断事項考り']","['力る事情安全性最優先自然災害対応含め今後独立性高力規制委員会厳格規制行っく方針変わりま', '今後高独立性有力規制委員会厳格規制行っく方針変わりま', '力る事情安全性最優先自然災害対応含め今後独立性高力規制委員会厳格規制行っく方針変わりま']"
